Date,Location,Results,Layer,Latitude,Longitude
2011-07-03,Australia,356.0,Nation,-24.7761086,134.755
2011-07-10,Australia,356.0,Nation,-24.7761086,134.755
2011-07-17,Australia,381.0,Nation,-24.7761086,134.755
2011-07-24,Australia,391.0,Nation,-24.7761086,134.755
2011-07-31,Australia,442.0,Nation,-24.7761086,134.755
2011-08-07,Australia,397.0,Nation,-24.7761086,134.755
2011-08-14,Australia,332.0,Nation,-24.7761086,134.755
2011-08-21,Australia,291.0,Nation,-24.7761086,134.755
2011-08-28,Australia,302.0,Nation,-24.7761086,134.755
2011-09-04,Australia,273.0,Nation,-24.7761086,134.755
2011-09-11,Australia,261.0,Nation,-24.7761086,134.755
2011-09-18,Australia,266.0,Nation,-24.7761086,134.755
2011-09-25,Australia,296.0,Nation,-24.7761086,134.755
2011-10-02,Australia,246.0,Nation,-24.7761086,134.755
2011-10-09,Australia,274.0,Nation,-24.7761086,134.755
2011-10-16,Australia,285.0,Nation,-24.7761086,134.755
2011-10-23,Australia,266.0,Nation,-24.7761086,134.755
2011-10-30,Australia,246.0,Nation,-24.7761086,134.755
2011-11-06,Australia,235.0,Nation,-24.7761086,134.755
2011-11-13,Australia,220.0,Nation,-24.7761086,134.755
2011-11-20,Australia,202.0,Nation,-24.7761086,134.755
2011-11-27,Australia,189.0,Nation,-24.7761086,134.755
2011-12-04,Australia,188.0,Nation,-24.7761086,134.755
2011-12-11,Australia,177.0,Nation,-24.7761086,134.755
2011-12-18,Australia,207.0,Nation,-24.7761086,134.755
2011-12-25,Australia,141.0,Nation,-24.7761086,134.755
2012-01-01,Australia,156.0,Nation,-24.7761086,134.755
2012-01-08,Australia,122.0,Nation,-24.7761086,134.755
2012-01-15,Australia,100.0,Nation,-24.7761086,134.755
2012-01-22,Australia,85.0,Nation,-24.7761086,134.755
2012-01-29,Australia,95.0,Nation,-24.7761086,134.755
2012-02-05,Australia,117.0,Nation,-24.7761086,134.755
2012-02-12,Australia,153.0,Nation,-24.7761086,134.755
2012-02-19,Australia,174.0,Nation,-24.7761086,134.755
2012-02-26,Australia,216.0,Nation,-24.7761086,134.755
2012-03-04,Australia,251.0,Nation,-24.7761086,134.755
2012-03-11,Australia,271.0,Nation,-24.7761086,134.755
2012-03-18,Australia,300.0,Nation,-24.7761086,134.755
2012-03-25,Australia,333.0,Nation,-24.7761086,134.755
2012-04-01,Australia,265.0,Nation,-24.7761086,134.755
2012-04-08,Australia,272.0,Nation,-24.7761086,134.755
2012-04-15,Australia,299.0,Nation,-24.7761086,134.755
2012-04-22,Australia,245.0,Nation,-24.7761086,134.755
2012-04-29,Australia,298.0,Nation,-24.7761086,134.755
2012-05-06,Australia,343.0,Nation,-24.7761086,134.755
2012-05-13,Australia,444.0,Nation,-24.7761086,134.755
2012-05-20,Australia,511.0,Nation,-24.7761086,134.755
2012-05-27,Australia,594.0,Nation,-24.7761086,134.755
2012-06-03,Australia,666.0,Nation,-24.7761086,134.755
2012-06-10,Australia,738.0,Nation,-24.7761086,134.755
2012-06-17,Australia,989.0,Nation,-24.7761086,134.755
2012-06-24,Australia,1156.0,Nation,-24.7761086,134.755
2012-07-01,Australia,1658.0,Nation,-24.7761086,134.755
2012-07-08,Australia,1977.0,Nation,-24.7761086,134.755
2012-07-15,Australia,1571.0,Nation,-24.7761086,134.755
2012-07-22,Australia,1395.0,Nation,-24.7761086,134.755
2012-07-29,Australia,1300.0,Nation,-24.7761086,134.755
2012-08-05,Australia,1383.0,Nation,-24.7761086,134.755
2012-08-12,Australia,1389.0,Nation,-24.7761086,134.755
2012-08-19,Australia,1270.0,Nation,-24.7761086,134.755
2012-08-26,Australia,1191.0,Nation,-24.7761086,134.755
2012-09-02,Australia,823.0,Nation,-24.7761086,134.755
2012-09-09,Australia,644.0,Nation,-24.7761086,134.755
2012-09-16,Australia,495.0,Nation,-24.7761086,134.755
2012-09-23,Australia,361.0,Nation,-24.7761086,134.755
2012-09-30,Australia,320.0,Nation,-24.7761086,134.755
2012-10-07,Australia,301.0,Nation,-24.7761086,134.755
2012-10-14,Australia,267.0,Nation,-24.7761086,134.755
2012-10-21,Australia,221.0,Nation,-24.7761086,134.755
2012-10-28,Australia,227.0,Nation,-24.7761086,134.755
2012-11-04,Australia,198.0,Nation,-24.7761086,134.755
2012-11-11,Australia,205.0,Nation,-24.7761086,134.755
2012-11-18,Australia,169.0,Nation,-24.7761086,134.755
2012-11-25,Australia,154.0,Nation,-24.7761086,134.755
2012-12-02,Australia,144.0,Nation,-24.7761086,134.755
2012-12-09,Australia,137.0,Nation,-24.7761086,134.755
2012-12-16,Australia,146.0,Nation,-24.7761086,134.755
2012-12-23,Australia,158.0,Nation,-24.7761086,134.755
2012-12-30,Australia,155.0,Nation,-24.7761086,134.755
2013-01-06,Australia,156.0,Nation,-24.7761086,134.755
2013-01-13,Australia,152.0,Nation,-24.7761086,134.755
2013-01-20,Australia,122.0,Nation,-24.7761086,134.755
2013-01-27,Australia,131.0,Nation,-24.7761086,134.755
2013-02-03,Australia,144.0,Nation,-24.7761086,134.755
2013-02-10,Australia,144.0,Nation,-24.7761086,134.755
