Date,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude
2012-11-11,Mexico,1434,Nation,19.4326296,-99.1331785,Aguascalientes,1204.0,State,22.0000001,-102.5000001,Baja California,1361.0,State,30.0338923,-115.1425107,Campeche,1223.0,State,19.329205549999998,-89.9439148263377,Chihuahua,1497.0,State,28.5000001,-106.0000001,Jalisco,1504,City,20.3333331,-103.6666671,Estado de Mexico,1318.0,City,19.4839446,-99.6899716,Morelos,1324.0,City,18.75,-99.0,Nuevo Leon,1563.0,City,26.2384363,-99.8873,Oaxaca,1127.0,City,17.0,-96.5,Puebla,1586,City,18.833333,-98.0,Quintana Roo,1009.0,City,19.6666671,-88.5000001,Sonora,1181.0,City,29.3333331,-110.6666671,Tamaulipas,1212.0,City,23.9891553,-98.7026825,Veracruz,1274.0,City,19.333333,-96.666667,Yucatan,1687.0,City,20.6845957,-88.8755669
2012-11-18,Mexico,1469,Nation,19.4326296,-99.1331785,Aguascalientes,1199.0,State,22.0000001,-102.5000001,Baja California,1344.0,State,30.0338923,-115.1425107,Campeche,1177.0,State,19.329205549999998,-89.9439148263377,Chihuahua,1446.0,State,28.5000001,-106.0000001,Jalisco,1545,City,20.3333331,-103.6666671,Estado de Mexico,1371.0,City,19.4839446,-99.6899716,Morelos,1318.0,City,18.75,-99.0,Nuevo Leon,1600.0,City,26.2384363,-99.8873,Oaxaca,1077.0,City,17.0,-96.5,Puebla,1592,City,18.833333,-98.0,Quintana Roo,940.0,City,19.6666671,-88.5000001,Sonora,1170.0,City,29.3333331,-110.6666671,Tamaulipas,1225.0,City,23.9891553,-98.7026825,Veracruz,1230.0,City,19.333333,-96.666667,Yucatan,1780.0,City,20.6845957,-88.8755669
2012-11-25,Mexico,1497,Nation,19.4326296,-99.1331785,Aguascalientes,1297.0,State,22.0000001,-102.5000001,Baja California,1262.0,State,30.0338923,-115.1425107,Campeche,1238.0,State,19.329205549999998,-89.9439148263377,Chihuahua,1575.0,State,28.5000001,-106.0000001,Jalisco,1580,City,20.3333331,-103.6666671,Estado de Mexico,1480.0,City,19.4839446,-99.6899716,Morelos,1380.0,City,18.75,-99.0,Nuevo Leon,1610.0,City,26.2384363,-99.8873,Oaxaca,985.0,City,17.0,-96.5,Puebla,1549,City,18.833333,-98.0,Quintana Roo,904.0,City,19.6666671,-88.5000001,Sonora,1212.0,City,29.3333331,-110.6666671,Tamaulipas,1247.0,City,23.9891553,-98.7026825,Veracruz,1187.0,City,19.333333,-96.666667,Yucatan,1783.0,City,20.6845957,-88.8755669
2012-12-02,Mexico,1570,Nation,19.4326296,-99.1331785,Aguascalientes,1440.0,State,22.0000001,-102.5000001,Baja California,1222.0,State,30.0338923,-115.1425107,Campeche,1125.0,State,19.329205549999998,-89.9439148263377,Chihuahua,1821.0,State,28.5000001,-106.0000001,Jalisco,1566,City,20.3333331,-103.6666671,Estado de Mexico,1575.0,City,19.4839446,-99.6899716,Morelos,1385.0,City,18.75,-99.0,Nuevo Leon,1649.0,City,26.2384363,-99.8873,Oaxaca,1052.0,City,17.0,-96.5,Puebla,1681,City,18.833333,-98.0,Quintana Roo,865.0,City,19.6666671,-88.5000001,Sonora,1127.0,City,29.3333331,-110.6666671,Tamaulipas,1162.0,City,23.9891553,-98.7026825,Veracruz,1250.0,City,19.333333,-96.666667,Yucatan,1707.0,City,20.6845957,-88.8755669
2012-12-09,Mexico,1627,Nation,19.4326296,-99.1331785,Aguascalientes,1479.0,State,22.0000001,-102.5000001,Baja California,1136.0,State,30.0338923,-115.1425107,Campeche,1013.0,State,19.329205549999998,-89.9439148263377,Chihuahua,1717.0,State,28.5000001,-106.0000001,Jalisco,1602,City,20.3333331,-103.6666671,Estado de Mexico,1790.0,City,19.4839446,-99.6899716,Morelos,1376.0,City,18.75,-99.0,Nuevo Leon,1573.0,City,26.2384363,-99.8873,Oaxaca,990.0,City,17.0,-96.5,Puebla,1784,City,18.833333,-98.0,Quintana Roo,870.0,City,19.6666671,-88.5000001,Sonora,1197.0,City,29.3333331,-110.6666671,Tamaulipas,1201.0,City,23.9891553,-98.7026825,Veracruz,1246.0,City,19.333333,-96.666667,Yucatan,1486.0,City,20.6845957,-88.8755669
2012-12-16,Mexico,1875,Nation,19.4326296,-99.1331785,Aguascalientes,1747.0,State,22.0000001,-102.5000001,Baja California,1337.0,State,30.0338923,-115.1425107,Campeche,981.0,State,19.329205549999998,-89.9439148263377,Chihuahua,1871.0,State,28.5000001,-106.0000001,Jalisco,1827,City,20.3333331,-103.6666671,Estado de Mexico,1998.0,City,19.4839446,-99.6899716,Morelos,1540.0,City,18.75,-99.0,Nuevo Leon,1793.0,City,26.2384363,-99.8873,Oaxaca,1298.0,City,17.0,-96.5,Puebla,1996,City,18.833333,-98.0,Quintana Roo,894.0,City,19.6666671,-88.5000001,Sonora,1445.0,City,29.3333331,-110.6666671,Tamaulipas,1387.0,City,23.9891553,-98.7026825,Veracruz,1405.0,City,19.333333,-96.666667,Yucatan,1650.0,City,20.6845957,-88.8755669
2012-12-23,Mexico,2050,Nation,19.4326296,-99.1331785,Aguascalientes,2036.0,State,22.0000001,-102.5000001,Baja California,1434.0,State,30.0338923,-115.1425107,Campeche,1059.0,State,19.329205549999998,-89.9439148263377,Chihuahua,1851.0,State,28.5000001,-106.0000001,Jalisco,2064,City,20.3333331,-103.6666671,Estado de Mexico,1952.0,City,19.4839446,-99.6899716,Morelos,1817.0,City,18.75,-99.0,Nuevo Leon,2120.0,City,26.2384363,-99.8873,Oaxaca,1561.0,City,17.0,-96.5,Puebla,2302,City,18.833333,-98.0,Quintana Roo,1033.0,City,19.6666671,-88.5000001,Sonora,1690.0,City,29.3333331,-110.6666671,Tamaulipas,1639.0,City,23.9891553,-98.7026825,Veracruz,1546.0,City,19.333333,-96.666667,Yucatan,2028.0,City,20.6845957,-88.8755669
2012-12-30,Mexico,1829,Nation,19.4326296,-99.1331785,Aguascalientes,1734.0,State,22.0000001,-102.5000001,Baja California,1475.0,State,30.0338923,-115.1425107,Campeche,1117.0,State,19.329205549999998,-89.9439148263377,Chihuahua,1758.0,State,28.5000001,-106.0000001,Jalisco,1791,City,20.3333331,-103.6666671,Estado de Mexico,1745.0,City,19.4839446,-99.6899716,Morelos,1683.0,City,18.75,-99.0,Nuevo Leon,1972.0,City,26.2384363,-99.8873,Oaxaca,1387.0,City,17.0,-96.5,Puebla,2159,City,18.833333,-98.0,Quintana Roo,1024.0,City,19.6666671,-88.5000001,Sonora,1584.0,City,29.3333331,-110.6666671,Tamaulipas,1517.0,City,23.9891553,-98.7026825,Veracruz,1460.0,City,19.333333,-96.666667,Yucatan,1783.0,City,20.6845957,-88.8755669
2013-01-06,Mexico,1576,Nation,19.4326296,-99.1331785,Aguascalientes,1629.0,State,22.0000001,-102.5000001,Baja California,1489.0,State,30.0338923,-115.1425107,Campeche,1153.0,State,19.329205549999998,-89.9439148263377,Chihuahua,1581.0,State,28.5000001,-106.0000001,Jalisco,1692,City,20.3333331,-103.6666671,Estado de Mexico,1552.0,City,19.4839446,-99.6899716,Morelos,1696.0,City,18.75,-99.0,Nuevo Leon,1794.0,City,26.2384363,-99.8873,Oaxaca,1313.0,City,17.0,-96.5,Puebla,1760,City,18.833333,-98.0,Quintana Roo,1122.0,City,19.6666671,-88.5000001,Sonora,1424.0,City,29.3333331,-110.6666671,Tamaulipas,1521.0,City,23.9891553,-98.7026825,Veracruz,1309.0,City,19.333333,-96.666667,Yucatan,1375.0,City,20.6845957,-88.8755669
2013-01-13,Mexico,1591,Nation,19.4326296,-99.1331785,Aguascalientes,1532.0,State,22.0000001,-102.5000001,Baja California,1651.0,State,30.0338923,-115.1425107,Campeche,1457.0,State,19.329205549999998,-89.9439148263377,Chihuahua,1611.0,State,28.5000001,-106.0000001,Jalisco,1771,City,20.3333331,-103.6666671,Estado de Mexico,1635.0,City,19.4839446,-99.6899716,Morelos,1680.0,City,18.75,-99.0,Nuevo Leon,1944.0,City,26.2384363,-99.8873,Oaxaca,1307.0,City,17.0,-96.5,Puebla,1804,City,18.833333,-98.0,Quintana Roo,1114.0,City,19.6666671,-88.5000001,Sonora,1365.0,City,29.3333331,-110.6666671,Tamaulipas,1639.0,City,23.9891553,-98.7026825,Veracruz,1441.0,City,19.333333,-96.666667,Yucatan,1617.0,City,20.6845957,-88.8755669
2013-01-20,Mexico,1669,Nation,19.4326296,-99.1331785,Aguascalientes,1721.0,State,22.0000001,-102.5000001,Baja California,1802.0,State,30.0338923,-115.1425107,Campeche,1597.0,State,19.329205549999998,-89.9439148263377,Chihuahua,1636.0,State,28.5000001,-106.0000001,Jalisco,1917,City,20.3333331,-103.6666671,Estado de Mexico,1723.0,City,19.4839446,-99.6899716,Morelos,1675.0,City,18.75,-99.0,Nuevo Leon,2016.0,City,26.2384363,-99.8873,Oaxaca,1506.0,City,17.0,-96.5,Puebla,1934,City,18.833333,-98.0,Quintana Roo,1184.0,City,19.6666671,-88.5000001,Sonora,1410.0,City,29.3333331,-110.6666671,Tamaulipas,1709.0,City,23.9891553,-98.7026825,Veracruz,1544.0,City,19.333333,-96.666667,Yucatan,1917.0,City,20.6845957,-88.8755669
2013-01-27,Mexico,1866,Nation,19.4326296,-99.1331785,Aguascalientes,1741.0,State,22.0000001,-102.5000001,Baja California,1904.0,State,30.0338923,-115.1425107,Campeche,1292.0,State,19.329205549999998,-89.9439148263377,Chihuahua,1739.0,State,28.5000001,-106.0000001,Jalisco,2088,City,20.3333331,-103.6666671,Estado de Mexico,1867.0,City,19.4839446,-99.6899716,Morelos,1804.0,City,18.75,-99.0,Nuevo Leon,1888.0,City,26.2384363,-99.8873,Oaxaca,1360.0,City,17.0,-96.5,Puebla,2076,City,18.833333,-98.0,Quintana Roo,1433.0,City,19.6666671,-88.5000001,Sonora,1511.0,City,29.3333331,-110.6666671,Tamaulipas,1681.0,City,23.9891553,-98.7026825,Veracruz,1575.0,City,19.333333,-96.666667,Yucatan,1869.0,City,20.6845957,-88.8755669
2013-02-03,Mexico,1754,Nation,19.4326296,-99.1331785,Aguascalientes,1704.0,State,22.0000001,-102.5000001,Baja California,1630.0,State,30.0338923,-115.1425107,Campeche,1749.0,State,19.329205549999998,-89.9439148263377,Chihuahua,1656.0,State,28.5000001,-106.0000001,Jalisco,2011,City,20.3333331,-103.6666671,Estado de Mexico,1614.0,City,19.4839446,-99.6899716,Morelos,1794.0,City,18.75,-99.0,Nuevo Leon,1755.0,City,26.2384363,-99.8873,Oaxaca,1383.0,City,17.0,-96.5,Puebla,1940,City,18.833333,-98.0,Quintana Roo,1251.0,City,19.6666671,-88.5000001,Sonora,1493.0,City,29.3333331,-110.6666671,Tamaulipas,1716.0,City,23.9891553,-98.7026825,Veracruz,1479.0,City,19.333333,-96.666667,Yucatan,1627.0,City,20.6845957,-88.8755669
2013-02-10,Mexico,1636,Nation,19.4326296,-99.1331785,Aguascalientes,1540.0,State,22.0000001,-102.5000001,Baja California,1445.0,State,30.0338923,-115.1425107,Campeche,1451.0,State,19.329205549999998,-89.9439148263377,Chihuahua,1508.0,State,28.5000001,-106.0000001,Jalisco,1858,City,20.3333331,-103.6666671,Estado de Mexico,1499.0,City,19.4839446,-99.6899716,Morelos,1565.0,City,18.75,-99.0,Nuevo Leon,1642.0,City,26.2384363,-99.8873,Oaxaca,1194.0,City,17.0,-96.5,Puebla,1830,City,18.833333,-98.0,Quintana Roo,971.0,City,19.6666671,-88.5000001,Sonora,1557.0,City,29.3333331,-110.6666671,Tamaulipas,1635.0,City,23.9891553,-98.7026825,Veracruz,1380.0,City,19.333333,-96.666667,Yucatan,1542.0,City,20.6845957,-88.8755669
2013-02-17,Mexico,1588,Nation,19.4326296,-99.1331785,Aguascalientes,1750.0,State,22.0000001,-102.5000001,Baja California,1539.0,State,30.0338923,-115.1425107,Campeche,1290.0,State,19.329205549999998,-89.9439148263377,Chihuahua,1359.0,State,28.5000001,-106.0000001,Jalisco,1817,City,20.3333331,-103.6666671,Estado de Mexico,1486.0,City,19.4839446,-99.6899716,Morelos,1613.0,City,18.75,-99.0,Nuevo Leon,1485.0,City,26.2384363,-99.8873,Oaxaca,1288.0,City,17.0,-96.5,Puebla,1806,City,18.833333,-98.0,Quintana Roo,1100.0,City,19.6666671,-88.5000001,Sonora,1429.0,City,29.3333331,-110.6666671,Tamaulipas,1693.0,City,23.9891553,-98.7026825,Veracruz,1384.0,City,19.333333,-96.666667,Yucatan,1539.0,City,20.6845957,-88.8755669
2013-02-24,Mexico,1540,Nation,19.4326296,-99.1331785,Aguascalientes,1503.0,State,22.0000001,-102.5000001,Baja California,1399.0,State,30.0338923,-115.1425107,Campeche,1135.0,State,19.329205549999998,-89.9439148263377,Chihuahua,1378.0,State,28.5000001,-106.0000001,Jalisco,1725,City,20.3333331,-103.6666671,Estado de Mexico,1451.0,City,19.4839446,-99.6899716,Morelos,1489.0,City,18.75,-99.0,Nuevo Leon,1534.0,City,26.2384363,-99.8873,Oaxaca,1054.0,City,17.0,-96.5,Puebla,1789,City,18.833333,-98.0,Quintana Roo,1254.0,City,19.6666671,-88.5000001,Sonora,1368.0,City,29.3333331,-110.6666671,Tamaulipas,1490.0,City,23.9891553,-98.7026825,Veracruz,1355.0,City,19.333333,-96.666667,Yucatan,1391.0,City,20.6845957,-88.8755669
2013-03-03,Mexico,1605,Nation,19.4326296,-99.1331785,Aguascalientes,1494.0,State,22.0000001,-102.5000001,Baja California,1379.0,State,30.0338923,-115.1425107,Campeche,1199.0,State,19.329205549999998,-89.9439148263377,Chihuahua,1416.0,State,28.5000001,-106.0000001,Jalisco,1763,City,20.3333331,-103.6666671,Estado de Mexico,1640.0,City,19.4839446,-99.6899716,Morelos,1532.0,City,18.75,-99.0,Nuevo Leon,1673.0,City,26.2384363,-99.8873,Oaxaca,1156.0,City,17.0,-96.5,Puebla,1903,City,18.833333,-98.0,Quintana Roo,1268.0,City,19.6666671,-88.5000001,Sonora,1464.0,City,29.3333331,-110.6666671,Tamaulipas,1605.0,City,23.9891553,-98.7026825,Veracruz,1378.0,City,19.333333,-96.666667,Yucatan,1700.0,City,20.6845957,-88.8755669
2013-03-10,Mexico,1529,Nation,19.4326296,-99.1331785,Aguascalientes,1417.0,State,22.0000001,-102.5000001,Baja California,1363.0,State,30.0338923,-115.1425107,Campeche,1195.0,State,19.329205549999998,-89.9439148263377,Chihuahua,1362.0,State,28.5000001,-106.0000001,Jalisco,1625,City,20.3333331,-103.6666671,Estado de Mexico,1422.0,City,19.4839446,-99.6899716,Morelos,1435.0,City,18.75,-99.0,Nuevo Leon,1575.0,City,26.2384363,-99.8873,Oaxaca,1228.0,City,17.0,-96.5,Puebla,1750,City,18.833333,-98.0,Quintana Roo,1103.0,City,19.6666671,-88.5000001,Sonora,1355.0,City,29.3333331,-110.6666671,Tamaulipas,1441.0,City,23.9891553,-98.7026825,Veracruz,1379.0,City,19.333333,-96.666667,Yucatan,1795.0,City,20.6845957,-88.8755669
2013-03-17,Mexico,1312,Nation,19.4326296,-99.1331785,Aguascalientes,1285.0,State,22.0000001,-102.5000001,Baja California,1217.0,State,30.0338923,-115.1425107,Campeche,1039.0,State,19.329205549999998,-89.9439148263377,Chihuahua,1196.0,State,28.5000001,-106.0000001,Jalisco,1433,City,20.3333331,-103.6666671,Estado de Mexico,1202.0,City,19.4839446,-99.6899716,Morelos,1405.0,City,18.75,-99.0,Nuevo Leon,1269.0,City,26.2384363,-99.8873,Oaxaca,1043.0,City,17.0,-96.5,Puebla,1498,City,18.833333,-98.0,Quintana Roo,938.0,City,19.6666671,-88.5000001,Sonora,1174.0,City,29.3333331,-110.6666671,Tamaulipas,1194.0,City,23.9891553,-98.7026825,Veracruz,1214.0,City,19.333333,-96.666667,Yucatan,1449.0,City,20.6845957,-88.8755669
2013-03-24,Mexico,1211,Nation,19.4326296,-99.1331785,Aguascalientes,1201.0,State,22.0000001,-102.5000001,Baja California,1024.0,State,30.0338923,-115.1425107,Campeche,920.0,State,19.329205549999998,-89.9439148263377,Chihuahua,995.0,State,28.5000001,-106.0000001,Jalisco,1345,City,20.3333331,-103.6666671,Estado de Mexico,1088.0,City,19.4839446,-99.6899716,Morelos,1224.0,City,18.75,-99.0,Nuevo Leon,1157.0,City,26.2384363,-99.8873,Oaxaca,973.0,City,17.0,-96.5,Puebla,1423,City,18.833333,-98.0,Quintana Roo,846.0,City,19.6666671,-88.5000001,Sonora,1054.0,City,29.3333331,-110.6666671,Tamaulipas,926.0,City,23.9891553,-98.7026825,Veracruz,1095.0,City,19.333333,-96.666667,Yucatan,1512.0,City,20.6845957,-88.8755669
2013-03-31,Mexico,1067,Nation,19.4326296,-99.1331785,Aguascalientes,1117.0,State,22.0000001,-102.5000001,Baja California,908.0,State,30.0338923,-115.1425107,Campeche,882.0,State,19.329205549999998,-89.9439148263377,Chihuahua,931.0,State,28.5000001,-106.0000001,Jalisco,1098,City,20.3333331,-103.6666671,Estado de Mexico,997.0,City,19.4839446,-99.6899716,Morelos,1148.0,City,18.75,-99.0,Nuevo Leon,978.0,City,26.2384363,-99.8873,Oaxaca,1001.0,City,17.0,-96.5,Puebla,1226,City,18.833333,-98.0,Quintana Roo,846.0,City,19.6666671,-88.5000001,Sonora,885.0,City,29.3333331,-110.6666671,Tamaulipas,929.0,City,23.9891553,-98.7026825,Veracruz,1004.0,City,19.333333,-96.666667,Yucatan,1246.0,City,20.6845957,-88.8755669
2013-04-07,Mexico,1054,Nation,19.4326296,-99.1331785,Aguascalientes,944.0,State,22.0000001,-102.5000001,Baja California,998.0,State,30.0338923,-115.1425107,Campeche,870.0,State,19.329205549999998,-89.9439148263377,Chihuahua,886.0,State,28.5000001,-106.0000001,Jalisco,1061,City,20.3333331,-103.6666671,Estado de Mexico,933.0,City,19.4839446,-99.6899716,Morelos,1146.0,City,18.75,-99.0,Nuevo Leon,938.0,City,26.2384363,-99.8873,Oaxaca,979.0,City,17.0,-96.5,Puebla,1115,City,18.833333,-98.0,Quintana Roo,788.0,City,19.6666671,-88.5000001,Sonora,908.0,City,29.3333331,-110.6666671,Tamaulipas,945.0,City,23.9891553,-98.7026825,Veracruz,960.0,City,19.333333,-96.666667,Yucatan,1142.0,City,20.6845957,-88.8755669
2013-04-14,Mexico,992,Nation,19.4326296,-99.1331785,Aguascalientes,988.0,State,22.0000001,-102.5000001,Baja California,950.0,State,30.0338923,-115.1425107,Campeche,784.0,State,19.329205549999998,-89.9439148263377,Chihuahua,848.0,State,28.5000001,-106.0000001,Jalisco,1015,City,20.3333331,-103.6666671,Estado de Mexico,873.0,City,19.4839446,-99.6899716,Morelos,1011.0,City,18.75,-99.0,Nuevo Leon,879.0,City,26.2384363,-99.8873,Oaxaca,957.0,City,17.0,-96.5,Puebla,1030,City,18.833333,-98.0,Quintana Roo,695.0,City,19.6666671,-88.5000001,Sonora,851.0,City,29.3333331,-110.6666671,Tamaulipas,784.0,City,23.9891553,-98.7026825,Veracruz,880.0,City,19.333333,-96.666667,Yucatan,1075.0,City,20.6845957,-88.8755669
2013-04-21,Mexico,988,Nation,19.4326296,-99.1331785,Aguascalientes,833.0,State,22.0000001,-102.5000001,Baja California,938.0,State,30.0338923,-115.1425107,Campeche,765.0,State,19.329205549999998,-89.9439148263377,Chihuahua,907.0,State,28.5000001,-106.0000001,Jalisco,1003,City,20.3333331,-103.6666671,Estado de Mexico,884.0,City,19.4839446,-99.6899716,Morelos,1071.0,City,18.75,-99.0,Nuevo Leon,1015.0,City,26.2384363,-99.8873,Oaxaca,924.0,City,17.0,-96.5,Puebla,1059,City,18.833333,-98.0,Quintana Roo,683.0,City,19.6666671,-88.5000001,Sonora,749.0,City,29.3333331,-110.6666671,Tamaulipas,851.0,City,23.9891553,-98.7026825,Veracruz,815.0,City,19.333333,-96.666667,Yucatan,1103.0,City,20.6845957,-88.8755669
2013-04-28,Mexico,991,Nation,19.4326296,-99.1331785,Aguascalientes,803.0,State,22.0000001,-102.5000001,Baja California,913.0,State,30.0338923,-115.1425107,Campeche,851.0,State,19.329205549999998,-89.9439148263377,Chihuahua,949.0,State,28.5000001,-106.0000001,Jalisco,1012,City,20.3333331,-103.6666671,Estado de Mexico,965.0,City,19.4839446,-99.6899716,Morelos,957.0,City,18.75,-99.0,Nuevo Leon,1011.0,City,26.2384363,-99.8873,Oaxaca,869.0,City,17.0,-96.5,Puebla,1090,City,18.833333,-98.0,Quintana Roo,711.0,City,19.6666671,-88.5000001,Sonora,751.0,City,29.3333331,-110.6666671,Tamaulipas,837.0,City,23.9891553,-98.7026825,Veracruz,871.0,City,19.333333,-96.666667,Yucatan,1335.0,City,20.6845957,-88.8755669
2013-05-05,Mexico,966,Nation,19.4326296,-99.1331785,Aguascalientes,784.0,State,22.0000001,-102.5000001,Baja California,802.0,State,30.0338923,-115.1425107,Campeche,917.0,State,19.329205549999998,-89.9439148263377,Chihuahua,812.0,State,28.5000001,-106.0000001,Jalisco,968,City,20.3333331,-103.6666671,Estado de Mexico,950.0,City,19.4839446,-99.6899716,Morelos,940.0,City,18.75,-99.0,Nuevo Leon,992.0,City,26.2384363,-99.8873,Oaxaca,869.0,City,17.0,-96.5,Puebla,1066,City,18.833333,-98.0,Quintana Roo,813.0,City,19.6666671,-88.5000001,Sonora,750.0,City,29.3333331,-110.6666671,Tamaulipas,816.0,City,23.9891553,-98.7026825,Veracruz,857.0,City,19.333333,-96.666667,Yucatan,1283.0,City,20.6845957,-88.8755669
2013-05-12,Mexico,919,Nation,19.4326296,-99.1331785,Aguascalientes,685.0,State,22.0000001,-102.5000001,Baja California,756.0,State,30.0338923,-115.1425107,Campeche,904.0,State,19.329205549999998,-89.9439148263377,Chihuahua,840.0,State,28.5000001,-106.0000001,Jalisco,937,City,20.3333331,-103.6666671,Estado de Mexico,857.0,City,19.4839446,-99.6899716,Morelos,794.0,City,18.75,-99.0,Nuevo Leon,915.0,City,26.2384363,-99.8873,Oaxaca,860.0,City,17.0,-96.5,Puebla,981,City,18.833333,-98.0,Quintana Roo,754.0,City,19.6666671,-88.5000001,Sonora,690.0,City,29.3333331,-110.6666671,Tamaulipas,816.0,City,23.9891553,-98.7026825,Veracruz,802.0,City,19.333333,-96.666667,Yucatan,1346.0,City,20.6845957,-88.8755669
2013-05-19,Mexico,858,Nation,19.4326296,-99.1331785,Aguascalientes,724.0,State,22.0000001,-102.5000001,Baja California,750.0,State,30.0338923,-115.1425107,Campeche,898.0,State,19.329205549999998,-89.9439148263377,Chihuahua,728.0,State,28.5000001,-106.0000001,Jalisco,908,City,20.3333331,-103.6666671,Estado de Mexico,813.0,City,19.4839446,-99.6899716,Morelos,763.0,City,18.75,-99.0,Nuevo Leon,853.0,City,26.2384363,-99.8873,Oaxaca,827.0,City,17.0,-96.5,Puebla,912,City,18.833333,-98.0,Quintana Roo,723.0,City,19.6666671,-88.5000001,Sonora,695.0,City,29.3333331,-110.6666671,Tamaulipas,715.0,City,23.9891553,-98.7026825,Veracruz,795.0,City,19.333333,-96.666667,Yucatan,1273.0,City,20.6845957,-88.8755669
2013-05-26,Mexico,820,Nation,19.4326296,-99.1331785,Aguascalientes,700.0,State,22.0000001,-102.5000001,Baja California,651.0,State,30.0338923,-115.1425107,Campeche,887.0,State,19.329205549999998,-89.9439148263377,Chihuahua,679.0,State,28.5000001,-106.0000001,Jalisco,803,City,20.3333331,-103.6666671,Estado de Mexico,774.0,City,19.4839446,-99.6899716,Morelos,749.0,City,18.75,-99.0,Nuevo Leon,798.0,City,26.2384363,-99.8873,Oaxaca,699.0,City,17.0,-96.5,Puebla,902,City,18.833333,-98.0,Quintana Roo,689.0,City,19.6666671,-88.5000001,Sonora,704.0,City,29.3333331,-110.6666671,Tamaulipas,714.0,City,23.9891553,-98.7026825,Veracruz,812.0,City,19.333333,-96.666667,Yucatan,1140.0,City,20.6845957,-88.8755669
2013-06-02,Mexico,818,Nation,19.4326296,-99.1331785,Aguascalientes,669.0,State,22.0000001,-102.5000001,Baja California,642.0,State,30.0338923,-115.1425107,Campeche,851.0,State,19.329205549999998,-89.9439148263377,Chihuahua,618.0,State,28.5000001,-106.0000001,Jalisco,746,City,20.3333331,-103.6666671,Estado de Mexico,784.0,City,19.4839446,-99.6899716,Morelos,858.0,City,18.75,-99.0,Nuevo Leon,760.0,City,26.2384363,-99.8873,Oaxaca,735.0,City,17.0,-96.5,Puebla,931,City,18.833333,-98.0,Quintana Roo,614.0,City,19.6666671,-88.5000001,Sonora,613.0,City,29.3333331,-110.6666671,Tamaulipas,681.0,City,23.9891553,-98.7026825,Veracruz,750.0,City,19.333333,-96.666667,Yucatan,1188.0,City,20.6845957,-88.8755669
2013-06-09,Mexico,803,Nation,19.4326296,-99.1331785,Aguascalientes,663.0,State,22.0000001,-102.5000001,Baja California,600.0,State,30.0338923,-115.1425107,Campeche,782.0,State,19.329205549999998,-89.9439148263377,Chihuahua,576.0,State,28.5000001,-106.0000001,Jalisco,757,City,20.3333331,-103.6666671,Estado de Mexico,743.0,City,19.4839446,-99.6899716,Morelos,784.0,City,18.75,-99.0,Nuevo Leon,720.0,City,26.2384363,-99.8873,Oaxaca,741.0,City,17.0,-96.5,Puebla,941,City,18.833333,-98.0,Quintana Roo,604.0,City,19.6666671,-88.5000001,Sonora,596.0,City,29.3333331,-110.6666671,Tamaulipas,659.0,City,23.9891553,-98.7026825,Veracruz,758.0,City,19.333333,-96.666667,Yucatan,1220.0,City,20.6845957,-88.8755669
2013-06-16,Mexico,798,Nation,19.4326296,-99.1331785,Aguascalientes,655.0,State,22.0000001,-102.5000001,Baja California,590.0,State,30.0338923,-115.1425107,Campeche,796.0,State,19.329205549999998,-89.9439148263377,Chihuahua,545.0,State,28.5000001,-106.0000001,Jalisco,742,City,20.3333331,-103.6666671,Estado de Mexico,786.0,City,19.4839446,-99.6899716,Morelos,772.0,City,18.75,-99.0,Nuevo Leon,741.0,City,26.2384363,-99.8873,Oaxaca,783.0,City,17.0,-96.5,Puebla,941,City,18.833333,-98.0,Quintana Roo,660.0,City,19.6666671,-88.5000001,Sonora,575.0,City,29.3333331,-110.6666671,Tamaulipas,621.0,City,23.9891553,-98.7026825,Veracruz,712.0,City,19.333333,-96.666667,Yucatan,1293.0,City,20.6845957,-88.8755669
2013-06-23,Mexico,825,Nation,19.4326296,-99.1331785,Aguascalientes,694.0,State,22.0000001,-102.5000001,Baja California,578.0,State,30.0338923,-115.1425107,Campeche,854.0,State,19.329205549999998,-89.9439148263377,Chihuahua,575.0,State,28.5000001,-106.0000001,Jalisco,793,City,20.3333331,-103.6666671,Estado de Mexico,788.0,City,19.4839446,-99.6899716,Morelos,898.0,City,18.75,-99.0,Nuevo Leon,747.0,City,26.2384363,-99.8873,Oaxaca,691.0,City,17.0,-96.5,Puebla,985,City,18.833333,-98.0,Quintana Roo,733.0,City,19.6666671,-88.5000001,Sonora,527.0,City,29.3333331,-110.6666671,Tamaulipas,665.0,City,23.9891553,-98.7026825,Veracruz,656.0,City,19.333333,-96.666667,Yucatan,1252.0,City,20.6845957,-88.8755669
