Date,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude
2012-01-15,Australia,100,Nation,-24.7761086,134.755,Australian Capital Territory,125.0,State,-35.4883502,149.0026942,New South Wales,116,State,-31.8759835,147.2869493,Queensland,90,State,-22.1646782,144.5844903,South Australia,81,State,-30.5343665,135.6301212,Victoria,92,State,-36.5986096,144.6780052,Western Australia,74,State,-25.2303005,121.0187246
2012-01-22,Australia,85,Nation,-24.7761086,134.755,Australian Capital Territory,117.0,State,-35.4883502,149.0026942,New South Wales,103,State,-31.8759835,147.2869493,Queensland,68,State,-22.1646782,144.5844903,South Australia,63,State,-30.5343665,135.6301212,Victoria,84,State,-36.5986096,144.6780052,Western Australia,66,State,-25.2303005,121.0187246
2012-01-29,Australia,95,Nation,-24.7761086,134.755,Australian Capital Territory,101.0,State,-35.4883502,149.0026942,New South Wales,99,State,-31.8759835,147.2869493,Queensland,95,State,-22.1646782,144.5844903,South Australia,59,State,-30.5343665,135.6301212,Victoria,92,State,-36.5986096,144.6780052,Western Australia,94,State,-25.2303005,121.0187246
2012-02-05,Australia,117,Nation,-24.7761086,134.755,Australian Capital Territory,96.0,State,-35.4883502,149.0026942,New South Wales,119,State,-31.8759835,147.2869493,Queensland,117,State,-22.1646782,144.5844903,South Australia,81,State,-30.5343665,135.6301212,Victoria,125,State,-36.5986096,144.6780052,Western Australia,90,State,-25.2303005,121.0187246
2012-02-12,Australia,153,Nation,-24.7761086,134.755,Australian Capital Territory,99.0,State,-35.4883502,149.0026942,New South Wales,150,State,-31.8759835,147.2869493,Queensland,129,State,-22.1646782,144.5844903,South Australia,104,State,-30.5343665,135.6301212,Victoria,179,State,-36.5986096,144.6780052,Western Australia,119,State,-25.2303005,121.0187246
2012-02-19,Australia,174,Nation,-24.7761086,134.755,Australian Capital Territory,95.0,State,-35.4883502,149.0026942,New South Wales,177,State,-31.8759835,147.2869493,Queensland,154,State,-22.1646782,144.5844903,South Australia,90,State,-30.5343665,135.6301212,Victoria,183,State,-36.5986096,144.6780052,Western Australia,155,State,-25.2303005,121.0187246
2012-02-26,Australia,216,Nation,-24.7761086,134.755,Australian Capital Territory,125.0,State,-35.4883502,149.0026942,New South Wales,202,State,-31.8759835,147.2869493,Queensland,184,State,-22.1646782,144.5844903,South Australia,125,State,-30.5343665,135.6301212,Victoria,213,State,-36.5986096,144.6780052,Western Australia,203,State,-25.2303005,121.0187246
2012-03-04,Australia,251,Nation,-24.7761086,134.755,Australian Capital Territory,162.0,State,-35.4883502,149.0026942,New South Wales,285,State,-31.8759835,147.2869493,Queensland,189,State,-22.1646782,144.5844903,South Australia,178,State,-30.5343665,135.6301212,Victoria,248,State,-36.5986096,144.6780052,Western Australia,200,State,-25.2303005,121.0187246
2012-03-11,Australia,271,Nation,-24.7761086,134.755,Australian Capital Territory,206.0,State,-35.4883502,149.0026942,New South Wales,297,State,-31.8759835,147.2869493,Queensland,187,State,-22.1646782,144.5844903,South Australia,230,State,-30.5343665,135.6301212,Victoria,307,State,-36.5986096,144.6780052,Western Australia,228,State,-25.2303005,121.0187246
2012-03-18,Australia,300,Nation,-24.7761086,134.755,Australian Capital Territory,261.0,State,-35.4883502,149.0026942,New South Wales,329,State,-31.8759835,147.2869493,Queensland,195,State,-22.1646782,144.5844903,South Australia,271,State,-30.5343665,135.6301212,Victoria,346,State,-36.5986096,144.6780052,Western Australia,202,State,-25.2303005,121.0187246
2012-03-25,Australia,333,Nation,-24.7761086,134.755,Australian Capital Territory,259.0,State,-35.4883502,149.0026942,New South Wales,414,State,-31.8759835,147.2869493,Queensland,253,State,-22.1646782,144.5844903,South Australia,231,State,-30.5343665,135.6301212,Victoria,303,State,-36.5986096,144.6780052,Western Australia,284,State,-25.2303005,121.0187246
2012-04-01,Australia,265,Nation,-24.7761086,134.755,Australian Capital Territory,230.0,State,-35.4883502,149.0026942,New South Wales,368,State,-31.8759835,147.2869493,Queensland,182,State,-22.1646782,144.5844903,South Australia,121,State,-30.5343665,135.6301212,Victoria,254,State,-36.5986096,144.6780052,Western Australia,169,State,-25.2303005,121.0187246
2012-04-08,Australia,272,Nation,-24.7761086,134.755,Australian Capital Territory,217.0,State,-35.4883502,149.0026942,New South Wales,359,State,-31.8759835,147.2869493,Queensland,176,State,-22.1646782,144.5844903,South Australia,132,State,-30.5343665,135.6301212,Victoria,267,State,-36.5986096,144.6780052,Western Australia,213,State,-25.2303005,121.0187246
2012-04-15,Australia,299,Nation,-24.7761086,134.755,Australian Capital Territory,298.0,State,-35.4883502,149.0026942,New South Wales,392,State,-31.8759835,147.2869493,Queensland,220,State,-22.1646782,144.5844903,South Australia,203,State,-30.5343665,135.6301212,Victoria,269,State,-36.5986096,144.6780052,Western Australia,201,State,-25.2303005,121.0187246
2012-04-22,Australia,245,Nation,-24.7761086,134.755,Australian Capital Territory,312.0,State,-35.4883502,149.0026942,New South Wales,317,State,-31.8759835,147.2869493,Queensland,156,State,-22.1646782,144.5844903,South Australia,191,State,-30.5343665,135.6301212,Victoria,233,State,-36.5986096,144.6780052,Western Australia,186,State,-25.2303005,121.0187246
2012-04-29,Australia,298,Nation,-24.7761086,134.755,Australian Capital Territory,253.0,State,-35.4883502,149.0026942,New South Wales,382,State,-31.8759835,147.2869493,Queensland,192,State,-22.1646782,144.5844903,South Australia,275,State,-30.5343665,135.6301212,Victoria,282,State,-36.5986096,144.6780052,Western Australia,218,State,-25.2303005,121.0187246
2012-05-06,Australia,343,Nation,-24.7761086,134.755,Australian Capital Territory,210.0,State,-35.4883502,149.0026942,New South Wales,390,State,-31.8759835,147.2869493,Queensland,246,State,-22.1646782,144.5844903,South Australia,266,State,-30.5343665,135.6301212,Victoria,378,State,-36.5986096,144.6780052,Western Australia,207,State,-25.2303005,121.0187246
2012-05-13,Australia,444,Nation,-24.7761086,134.755,Australian Capital Territory,252.0,State,-35.4883502,149.0026942,New South Wales,448,State,-31.8759835,147.2869493,Queensland,337,State,-22.1646782,144.5844903,South Australia,371,State,-30.5343665,135.6301212,Victoria,542,State,-36.5986096,144.6780052,Western Australia,310,State,-25.2303005,121.0187246
2012-05-20,Australia,511,Nation,-24.7761086,134.755,Australian Capital Territory,394.0,State,-35.4883502,149.0026942,New South Wales,589,State,-31.8759835,147.2869493,Queensland,335,State,-22.1646782,144.5844903,South Australia,456,State,-30.5343665,135.6301212,Victoria,601,State,-36.5986096,144.6780052,Western Australia,330,State,-25.2303005,121.0187246
2012-05-27,Australia,594,Nation,-24.7761086,134.755,Australian Capital Territory,434.0,State,-35.4883502,149.0026942,New South Wales,663,State,-31.8759835,147.2869493,Queensland,385,State,-22.1646782,144.5844903,South Australia,681,State,-30.5343665,135.6301212,Victoria,691,State,-36.5986096,144.6780052,Western Australia,394,State,-25.2303005,121.0187246
2012-06-03,Australia,666,Nation,-24.7761086,134.755,Australian Capital Territory,398.0,State,-35.4883502,149.0026942,New South Wales,733,State,-31.8759835,147.2869493,Queensland,450,State,-22.1646782,144.5844903,South Australia,663,State,-30.5343665,135.6301212,Victoria,789,State,-36.5986096,144.6780052,Western Australia,452,State,-25.2303005,121.0187246
2012-06-10,Australia,738,Nation,-24.7761086,134.755,Australian Capital Territory,381.0,State,-35.4883502,149.0026942,New South Wales,871,State,-31.8759835,147.2869493,Queensland,529,State,-22.1646782,144.5844903,South Australia,790,State,-30.5343665,135.6301212,Victoria,862,State,-36.5986096,144.6780052,Western Australia,374,State,-25.2303005,121.0187246
2012-06-17,Australia,989,Nation,-24.7761086,134.755,Australian Capital Territory,789.0,State,-35.4883502,149.0026942,New South Wales,1178,State,-31.8759835,147.2869493,Queensland,534,State,-22.1646782,144.5844903,South Australia,1042,State,-30.5343665,135.6301212,Victoria,1090,State,-36.5986096,144.6780052,Western Australia,633,State,-25.2303005,121.0187246
2012-06-24,Australia,1156,Nation,-24.7761086,134.755,Australian Capital Territory,1112.0,State,-35.4883502,149.0026942,New South Wales,1262,State,-31.8759835,147.2869493,Queensland,630,State,-22.1646782,144.5844903,South Australia,932,State,-30.5343665,135.6301212,Victoria,1436,State,-36.5986096,144.6780052,Western Australia,898,State,-25.2303005,121.0187246
2012-07-01,Australia,1658,Nation,-24.7761086,134.755,Australian Capital Territory,1876.0,State,-35.4883502,149.0026942,New South Wales,1583,State,-31.8759835,147.2869493,Queensland,1205,State,-22.1646782,144.5844903,South Australia,2224,State,-30.5343665,135.6301212,Victoria,1894,State,-36.5986096,144.6780052,Western Australia,1374,State,-25.2303005,121.0187246
2012-07-08,Australia,1977,Nation,-24.7761086,134.755,Australian Capital Territory,3288.0,State,-35.4883502,149.0026942,New South Wales,1814,State,-31.8759835,147.2869493,Queensland,1377,State,-22.1646782,144.5844903,South Australia,2208,State,-30.5343665,135.6301212,Victoria,2212,State,-36.5986096,144.6780052,Western Australia,2405,State,-25.2303005,121.0187246
2012-07-15,Australia,1571,Nation,-24.7761086,134.755,Australian Capital Territory,1930.0,State,-35.4883502,149.0026942,New South Wales,1168,State,-31.8759835,147.2869493,Queensland,1386,State,-22.1646782,144.5844903,South Australia,1662,State,-30.5343665,135.6301212,Victoria,1489,State,-36.5986096,144.6780052,Western Australia,1267,State,-25.2303005,121.0187246
2012-07-22,Australia,1395,Nation,-24.7761086,134.755,Australian Capital Territory,1053.0,State,-35.4883502,149.0026942,New South Wales,1185,State,-31.8759835,147.2869493,Queensland,1586,State,-22.1646782,144.5844903,South Australia,1206,State,-30.5343665,135.6301212,Victoria,1190,State,-36.5986096,144.6780052,Western Australia,1756,State,-25.2303005,121.0187246
2012-07-29,Australia,1300,Nation,-24.7761086,134.755,Australian Capital Territory,682.0,State,-35.4883502,149.0026942,New South Wales,1359,State,-31.8759835,147.2869493,Queensland,1843,State,-22.1646782,144.5844903,South Australia,1206,State,-30.5343665,135.6301212,Victoria,964,State,-36.5986096,144.6780052,Western Australia,1473,State,-25.2303005,121.0187246
2012-08-05,Australia,1383,Nation,-24.7761086,134.755,Australian Capital Territory,606.0,State,-35.4883502,149.0026942,New South Wales,1404,State,-31.8759835,147.2869493,Queensland,2654,State,-22.1646782,144.5844903,South Australia,1315,State,-30.5343665,135.6301212,Victoria,986,State,-36.5986096,144.6780052,Western Australia,1174,State,-25.2303005,121.0187246
2012-08-12,Australia,1389,Nation,-24.7761086,134.755,Australian Capital Territory,641.0,State,-35.4883502,149.0026942,New South Wales,1325,State,-31.8759835,147.2869493,Queensland,2783,State,-22.1646782,144.5844903,South Australia,1148,State,-30.5343665,135.6301212,Victoria,1138,State,-36.5986096,144.6780052,Western Australia,1003,State,-25.2303005,121.0187246
2012-08-19,Australia,1270,Nation,-24.7761086,134.755,Australian Capital Territory,649.0,State,-35.4883502,149.0026942,New South Wales,1245,State,-31.8759835,147.2869493,Queensland,2235,State,-22.1646782,144.5844903,South Australia,1039,State,-30.5343665,135.6301212,Victoria,1130,State,-36.5986096,144.6780052,Western Australia,821,State,-25.2303005,121.0187246
2012-08-26,Australia,1191,Nation,-24.7761086,134.755,Australian Capital Territory,707.0,State,-35.4883502,149.0026942,New South Wales,935,State,-31.8759835,147.2869493,Queensland,2021,State,-22.1646782,144.5844903,South Australia,1164,State,-30.5343665,135.6301212,Victoria,1050,State,-36.5986096,144.6780052,Western Australia,686,State,-25.2303005,121.0187246
2012-09-02,Australia,823,Nation,-24.7761086,134.755,Australian Capital Territory,557.0,State,-35.4883502,149.0026942,New South Wales,781,State,-31.8759835,147.2869493,Queensland,1081,State,-22.1646782,144.5844903,South Australia,881,State,-30.5343665,135.6301212,Victoria,729,State,-36.5986096,144.6780052,Western Australia,591,State,-25.2303005,121.0187246
2012-09-09,Australia,644,Nation,-24.7761086,134.755,Australian Capital Territory,389.0,State,-35.4883502,149.0026942,New South Wales,737,State,-31.8759835,147.2869493,Queensland,628,State,-22.1646782,144.5844903,South Australia,648,State,-30.5343665,135.6301212,Victoria,595,State,-36.5986096,144.6780052,Western Australia,508,State,-25.2303005,121.0187246
2012-09-16,Australia,495,Nation,-24.7761086,134.755,Australian Capital Territory,286.0,State,-35.4883502,149.0026942,New South Wales,530,State,-31.8759835,147.2869493,Queensland,432,State,-22.1646782,144.5844903,South Australia,592,State,-30.5343665,135.6301212,Victoria,521,State,-36.5986096,144.6780052,Western Australia,396,State,-25.2303005,121.0187246
2012-09-23,Australia,361,Nation,-24.7761086,134.755,Australian Capital Territory,289.0,State,-35.4883502,149.0026942,New South Wales,344,State,-31.8759835,147.2869493,Queensland,316,State,-22.1646782,144.5844903,South Australia,374,State,-30.5343665,135.6301212,Victoria,434,State,-36.5986096,144.6780052,Western Australia,293,State,-25.2303005,121.0187246
2012-09-30,Australia,320,Nation,-24.7761086,134.755,Australian Capital Territory,260.0,State,-35.4883502,149.0026942,New South Wales,259,State,-31.8759835,147.2869493,Queensland,303,State,-22.1646782,144.5844903,South Australia,309,State,-30.5343665,135.6301212,Victoria,418,State,-36.5986096,144.6780052,Western Australia,326,State,-25.2303005,121.0187246
2012-10-07,Australia,301,Nation,-24.7761086,134.755,Australian Capital Territory,212.0,State,-35.4883502,149.0026942,New South Wales,264,State,-31.8759835,147.2869493,Queensland,275,State,-22.1646782,144.5844903,South Australia,377,State,-30.5343665,135.6301212,Victoria,379,State,-36.5986096,144.6780052,Western Australia,250,State,-25.2303005,121.0187246
2012-10-14,Australia,267,Nation,-24.7761086,134.755,Australian Capital Territory,221.0,State,-35.4883502,149.0026942,New South Wales,223,State,-31.8759835,147.2869493,Queensland,238,State,-22.1646782,144.5844903,South Australia,352,State,-30.5343665,135.6301212,Victoria,339,State,-36.5986096,144.6780052,Western Australia,227,State,-25.2303005,121.0187246
2012-10-21,Australia,221,Nation,-24.7761086,134.755,Australian Capital Territory,204.0,State,-35.4883502,149.0026942,New South Wales,199,State,-31.8759835,147.2869493,Queensland,187,State,-22.1646782,144.5844903,South Australia,243,State,-30.5343665,135.6301212,Victoria,282,State,-36.5986096,144.6780052,Western Australia,171,State,-25.2303005,121.0187246
2012-10-28,Australia,227,Nation,-24.7761086,134.755,Australian Capital Territory,182.0,State,-35.4883502,149.0026942,New South Wales,195,State,-31.8759835,147.2869493,Queensland,219,State,-22.1646782,144.5844903,South Australia,238,State,-30.5343665,135.6301212,Victoria,307,State,-36.5986096,144.6780052,Western Australia,134,State,-25.2303005,121.0187246
2012-11-04,Australia,198,Nation,-24.7761086,134.755,Australian Capital Territory,162.0,State,-35.4883502,149.0026942,New South Wales,172,State,-31.8759835,147.2869493,Queensland,195,State,-22.1646782,144.5844903,South Australia,245,State,-30.5343665,135.6301212,Victoria,239,State,-36.5986096,144.6780052,Western Australia,139,State,-25.2303005,121.0187246
2012-11-11,Australia,205,Nation,-24.7761086,134.755,Australian Capital Territory,157.0,State,-35.4883502,149.0026942,New South Wales,187,State,-31.8759835,147.2869493,Queensland,164,State,-22.1646782,144.5844903,South Australia,191,State,-30.5343665,135.6301212,Victoria,270,State,-36.5986096,144.6780052,Western Australia,172,State,-25.2303005,121.0187246
2012-11-18,Australia,169,Nation,-24.7761086,134.755,Australian Capital Territory,139.0,State,-35.4883502,149.0026942,New South Wales,162,State,-31.8759835,147.2869493,Queensland,136,State,-22.1646782,144.5844903,South Australia,162,State,-30.5343665,135.6301212,Victoria,207,State,-36.5986096,144.6780052,Western Australia,128,State,-25.2303005,121.0187246
2012-11-25,Australia,154,Nation,-24.7761086,134.755,Australian Capital Territory,147.0,State,-35.4883502,149.0026942,New South Wales,146,State,-31.8759835,147.2869493,Queensland,165,State,-22.1646782,144.5844903,South Australia,144,State,-30.5343665,135.6301212,Victoria,184,State,-36.5986096,144.6780052,Western Australia,92,State,-25.2303005,121.0187246
2012-12-02,Australia,144,Nation,-24.7761086,134.755,Australian Capital Territory,145.0,State,-35.4883502,149.0026942,New South Wales,143,State,-31.8759835,147.2869493,Queensland,131,State,-22.1646782,144.5844903,South Australia,124,State,-30.5343665,135.6301212,Victoria,180,State,-36.5986096,144.6780052,Western Australia,92,State,-25.2303005,121.0187246
2012-12-09,Australia,137,Nation,-24.7761086,134.755,Australian Capital Territory,145.0,State,-35.4883502,149.0026942,New South Wales,133,State,-31.8759835,147.2869493,Queensland,125,State,-22.1646782,144.5844903,South Australia,118,State,-30.5343665,135.6301212,Victoria,161,State,-36.5986096,144.6780052,Western Australia,93,State,-25.2303005,121.0187246
2012-12-16,Australia,146,Nation,-24.7761086,134.755,Australian Capital Territory,147.0,State,-35.4883502,149.0026942,New South Wales,147,State,-31.8759835,147.2869493,Queensland,117,State,-22.1646782,144.5844903,South Australia,119,State,-30.5343665,135.6301212,Victoria,178,State,-36.5986096,144.6780052,Western Australia,116,State,-25.2303005,121.0187246
2012-12-23,Australia,158,Nation,-24.7761086,134.755,Australian Capital Territory,128.0,State,-35.4883502,149.0026942,New South Wales,153,State,-31.8759835,147.2869493,Queensland,152,State,-22.1646782,144.5844903,South Australia,175,State,-30.5343665,135.6301212,Victoria,185,State,-36.5986096,144.6780052,Western Australia,113,State,-25.2303005,121.0187246
2012-12-30,Australia,155,Nation,-24.7761086,134.755,Australian Capital Territory,128.0,State,-35.4883502,149.0026942,New South Wales,173,State,-31.8759835,147.2869493,Queensland,135,State,-22.1646782,144.5844903,South Australia,134,State,-30.5343665,135.6301212,Victoria,153,State,-36.5986096,144.6780052,Western Australia,130,State,-25.2303005,121.0187246
2013-01-06,Australia,156,Nation,-24.7761086,134.755,Australian Capital Territory,129.0,State,-35.4883502,149.0026942,New South Wales,159,State,-31.8759835,147.2869493,Queensland,140,State,-22.1646782,144.5844903,South Australia,134,State,-30.5343665,135.6301212,Victoria,173,State,-36.5986096,144.6780052,Western Australia,128,State,-25.2303005,121.0187246
2013-01-13,Australia,152,Nation,-24.7761086,134.755,Australian Capital Territory,135.0,State,-35.4883502,149.0026942,New South Wales,155,State,-31.8759835,147.2869493,Queensland,140,State,-22.1646782,144.5844903,South Australia,121,State,-30.5343665,135.6301212,Victoria,175,State,-36.5986096,144.6780052,Western Australia,135,State,-25.2303005,121.0187246
2013-01-20,Australia,122,Nation,-24.7761086,134.755,Australian Capital Territory,110.0,State,-35.4883502,149.0026942,New South Wales,128,State,-31.8759835,147.2869493,Queensland,112,State,-22.1646782,144.5844903,South Australia,103,State,-30.5343665,135.6301212,Victoria,124,State,-36.5986096,144.6780052,Western Australia,123,State,-25.2303005,121.0187246
2013-01-27,Australia,131,Nation,-24.7761086,134.755,Australian Capital Territory,96.0,State,-35.4883502,149.0026942,New South Wales,134,State,-31.8759835,147.2869493,Queensland,109,State,-22.1646782,144.5844903,South Australia,162,State,-30.5343665,135.6301212,Victoria,140,State,-36.5986096,144.6780052,Western Australia,123,State,-25.2303005,121.0187246
2013-02-03,Australia,144,Nation,-24.7761086,134.755,Australian Capital Territory,98.0,State,-35.4883502,149.0026942,New South Wales,156,State,-31.8759835,147.2869493,Queensland,160,State,-22.1646782,144.5844903,South Australia,159,State,-30.5343665,135.6301212,Victoria,136,State,-36.5986096,144.6780052,Western Australia,109,State,-25.2303005,121.0187246
2013-02-10,Australia,144,Nation,-24.7761086,134.755,Australian Capital Territory,98.0,State,-35.4883502,149.0026942,New South Wales,161,State,-31.8759835,147.2869493,Queensland,159,State,-22.1646782,144.5844903,South Australia,124,State,-30.5343665,135.6301212,Victoria,144,State,-36.5986096,144.6780052,Western Australia,100,State,-25.2303005,121.0187246
2013-02-17,Australia,181,Nation,-24.7761086,134.755,Australian Capital Territory,89.0,State,-35.4883502,149.0026942,New South Wales,216,State,-31.8759835,147.2869493,Queensland,163,State,-22.1646782,144.5844903,South Australia,195,State,-30.5343665,135.6301212,Victoria,178,State,-36.5986096,144.6780052,Western Australia,130,State,-25.2303005,121.0187246
2013-02-24,Australia,188,Nation,-24.7761086,134.755,Australian Capital Territory,104.0,State,-35.4883502,149.0026942,New South Wales,211,State,-31.8759835,147.2869493,Queensland,213,State,-22.1646782,144.5844903,South Australia,179,State,-30.5343665,135.6301212,Victoria,153,State,-36.5986096,144.6780052,Western Australia,159,State,-25.2303005,121.0187246
2013-03-03,Australia,210,Nation,-24.7761086,134.755,Australian Capital Territory,137.0,State,-35.4883502,149.0026942,New South Wales,204,State,-31.8759835,147.2869493,Queensland,241,State,-22.1646782,144.5844903,South Australia,199,State,-30.5343665,135.6301212,Victoria,203,State,-36.5986096,144.6780052,Western Australia,192,State,-25.2303005,121.0187246
2013-03-10,Australia,231,Nation,-24.7761086,134.755,Australian Capital Territory,175.0,State,-35.4883502,149.0026942,New South Wales,253,State,-31.8759835,147.2869493,Queensland,284,State,-22.1646782,144.5844903,South Australia,195,State,-30.5343665,135.6301212,Victoria,197,State,-36.5986096,144.6780052,Western Australia,201,State,-25.2303005,121.0187246
2013-03-17,Australia,275,Nation,-24.7761086,134.755,Australian Capital Territory,220.0,State,-35.4883502,149.0026942,New South Wales,269,State,-31.8759835,147.2869493,Queensland,318,State,-22.1646782,144.5844903,South Australia,260,State,-30.5343665,135.6301212,Victoria,263,State,-36.5986096,144.6780052,Western Australia,226,State,-25.2303005,121.0187246
2013-03-24,Australia,236,Nation,-24.7761086,134.755,Australian Capital Territory,186.0,State,-35.4883502,149.0026942,New South Wales,254,State,-31.8759835,147.2869493,Queensland,222,State,-22.1646782,144.5844903,South Australia,244,State,-30.5343665,135.6301212,Victoria,236,State,-36.5986096,144.6780052,Western Australia,232,State,-25.2303005,121.0187246
2013-03-31,Australia,277,Nation,-24.7761086,134.755,Australian Capital Territory,181.0,State,-35.4883502,149.0026942,New South Wales,276,State,-31.8759835,147.2869493,Queensland,263,State,-22.1646782,144.5844903,South Australia,270,State,-30.5343665,135.6301212,Victoria,284,State,-36.5986096,144.6780052,Western Australia,320,State,-25.2303005,121.0187246
2013-04-07,Australia,286,Nation,-24.7761086,134.755,Australian Capital Territory,213.0,State,-35.4883502,149.0026942,New South Wales,327,State,-31.8759835,147.2869493,Queensland,238,State,-22.1646782,144.5844903,South Australia,252,State,-30.5343665,135.6301212,Victoria,286,State,-36.5986096,144.6780052,Western Australia,293,State,-25.2303005,121.0187246
2013-04-14,Australia,293,Nation,-24.7761086,134.755,Australian Capital Territory,244.0,State,-35.4883502,149.0026942,New South Wales,322,State,-31.8759835,147.2869493,Queensland,256,State,-22.1646782,144.5844903,South Australia,250,State,-30.5343665,135.6301212,Victoria,310,State,-36.5986096,144.6780052,Western Australia,247,State,-25.2303005,121.0187246
2013-04-21,Australia,272,Nation,-24.7761086,134.755,Australian Capital Territory,233.0,State,-35.4883502,149.0026942,New South Wales,308,State,-31.8759835,147.2869493,Queensland,244,State,-22.1646782,144.5844903,South Australia,225,State,-30.5343665,135.6301212,Victoria,307,State,-36.5986096,144.6780052,Western Australia,176,State,-25.2303005,121.0187246
2013-04-28,Australia,305,Nation,-24.7761086,134.755,Australian Capital Territory,207.0,State,-35.4883502,149.0026942,New South Wales,337,State,-31.8759835,147.2869493,Queensland,258,State,-22.1646782,144.5844903,South Australia,264,State,-30.5343665,135.6301212,Victoria,346,State,-36.5986096,144.6780052,Western Australia,213,State,-25.2303005,121.0187246
2013-05-05,Australia,379,Nation,-24.7761086,134.755,Australian Capital Territory,258.0,State,-35.4883502,149.0026942,New South Wales,407,State,-31.8759835,147.2869493,Queensland,320,State,-22.1646782,144.5844903,South Australia,293,State,-30.5343665,135.6301212,Victoria,469,State,-36.5986096,144.6780052,Western Australia,194,State,-25.2303005,121.0187246
2013-05-12,Australia,393,Nation,-24.7761086,134.755,Australian Capital Territory,321.0,State,-35.4883502,149.0026942,New South Wales,364,State,-31.8759835,147.2869493,Queensland,391,State,-22.1646782,144.5844903,South Australia,352,State,-30.5343665,135.6301212,Victoria,447,State,-36.5986096,144.6780052,Western Australia,364,State,-25.2303005,121.0187246
2013-05-19,Australia,443,Nation,-24.7761086,134.755,Australian Capital Territory,314.0,State,-35.4883502,149.0026942,New South Wales,402,State,-31.8759835,147.2869493,Queensland,475,State,-22.1646782,144.5844903,South Australia,362,State,-30.5343665,135.6301212,Victoria,552,State,-36.5986096,144.6780052,Western Australia,325,State,-25.2303005,121.0187246
2013-05-26,Australia,475,Nation,-24.7761086,134.755,Australian Capital Territory,299.0,State,-35.4883502,149.0026942,New South Wales,449,State,-31.8759835,147.2869493,Queensland,506,State,-22.1646782,144.5844903,South Australia,359,State,-30.5343665,135.6301212,Victoria,535,State,-36.5986096,144.6780052,Western Australia,476,State,-25.2303005,121.0187246
2013-06-02,Australia,506,Nation,-24.7761086,134.755,Australian Capital Territory,316.0,State,-35.4883502,149.0026942,New South Wales,462,State,-31.8759835,147.2869493,Queensland,523,State,-22.1646782,144.5844903,South Australia,596,State,-30.5343665,135.6301212,Victoria,536,State,-36.5986096,144.6780052,Western Australia,472,State,-25.2303005,121.0187246
2013-06-09,Australia,513,Nation,-24.7761086,134.755,Australian Capital Territory,374.0,State,-35.4883502,149.0026942,New South Wales,486,State,-31.8759835,147.2869493,Queensland,467,State,-22.1646782,144.5844903,South Australia,523,State,-30.5343665,135.6301212,Victoria,598,State,-36.5986096,144.6780052,Western Australia,408,State,-25.2303005,121.0187246
2013-06-16,Australia,507,Nation,-24.7761086,134.755,Australian Capital Territory,303.0,State,-35.4883502,149.0026942,New South Wales,503,State,-31.8759835,147.2869493,Queensland,453,State,-22.1646782,144.5844903,South Australia,518,State,-30.5343665,135.6301212,Victoria,616,State,-36.5986096,144.6780052,Western Australia,366,State,-25.2303005,121.0187246
2013-06-23,Australia,505,Nation,-24.7761086,134.755,Australian Capital Territory,256.0,State,-35.4883502,149.0026942,New South Wales,457,State,-31.8759835,147.2869493,Queensland,439,State,-22.1646782,144.5844903,South Australia,652,State,-30.5343665,135.6301212,Victoria,648,State,-36.5986096,144.6780052,Western Australia,400,State,-25.2303005,121.0187246
2013-06-30,Australia,492,Nation,-24.7761086,134.755,Australian Capital Territory,274.0,State,-35.4883502,149.0026942,New South Wales,509,State,-31.8759835,147.2869493,Queensland,399,State,-22.1646782,144.5844903,South Australia,494,State,-30.5343665,135.6301212,Victoria,597,State,-36.5986096,144.6780052,Western Australia,408,State,-25.2303005,121.0187246
2013-07-07,Australia,508,Nation,-24.7761086,134.755,Australian Capital Territory,321.0,State,-35.4883502,149.0026942,New South Wales,530,State,-31.8759835,147.2869493,Queensland,398,State,-22.1646782,144.5844903,South Australia,468,State,-30.5343665,135.6301212,Victoria,611,State,-36.5986096,144.6780052,Western Australia,434,State,-25.2303005,121.0187246
2013-07-14,Australia,528,Nation,-24.7761086,134.755,Australian Capital Territory,391.0,State,-35.4883502,149.0026942,New South Wales,566,State,-31.8759835,147.2869493,Queensland,396,State,-22.1646782,144.5844903,South Australia,469,State,-30.5343665,135.6301212,Victoria,641,State,-36.5986096,144.6780052,Western Australia,411,State,-25.2303005,121.0187246
2013-07-21,Australia,575,Nation,-24.7761086,134.755,Australian Capital Territory,477.0,State,-35.4883502,149.0026942,New South Wales,672,State,-31.8759835,147.2869493,Queensland,464,State,-22.1646782,144.5844903,South Australia,460,State,-30.5343665,135.6301212,Victoria,645,State,-36.5986096,144.6780052,Western Australia,377,State,-25.2303005,121.0187246
2013-07-28,Australia,684,Nation,-24.7761086,134.755,Australian Capital Territory,561.0,State,-35.4883502,149.0026942,New South Wales,806,State,-31.8759835,147.2869493,Queensland,618,State,-22.1646782,144.5844903,South Australia,476,State,-30.5343665,135.6301212,Victoria,738,State,-36.5986096,144.6780052,Western Australia,466,State,-25.2303005,121.0187246
