Date,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude
2011-10-09,Argentina,81.0,Nation,-34.9964963,-64.9672817,Australia,274.0,State,-24.7761086,134.755,Austria,644.0,State,47.2000338,13.199959,Belgium,55.0,State,50.6402809,4.6667145,Bolivia,192.0,State,-17.0568696,-64.9912286,Brazil,123,State,-10.3333333,-53.2,Bulgaria,271.0,State,42.6073975,25.4856617,Canada,1248.0,State,61.0666922,-107.9917071,Chile,4.0,State,-31.7613365,-71.3187697,France,22.0,State,46.603354,1.8883335,Germany,726.0,State,51.0834196,10.4234469,Hungary,48.0,State,47.1817585,19.5060937,Japan,11.0,State,36.5748441,139.2394179,Mexico,822.0,State,19.4326296,-99.1331785,Netherlands,23.0,State,52.5001698,5.7480821,New Zealand,36.0,State,-41.5000831,172.8344077,Norway,52.0,State,60.5000209,9.0999715,Paraguay,145.0,State,-23.3165935,-58.1693445,Peru,124,State,-6.8699697,-75.0458515,Poland,30.0,State,52.215933,19.134422,Romania,722.0,State,45.9852129,24.6859225,Russia,458.0,State,64.6863136,97.7453061,South Africa,2359.0,State,-28.8166236,24.991639,Spain,13.0,State,39.3262345,-4.8380649,Sweden,2.0,State,59.6749712,14.5208584,Switzerland,15.0,State,46.7985624,8.2319736,Ukraine,410.0,State,49.4871968,31.2718321,United States,1640.0,State,39.7837304,-100.4458825,Uruguay,81.0,State,-32.8755548,-56.0201525
2011-10-16,Argentina,89.0,Nation,-34.9964963,-64.9672817,Australia,285.0,State,-24.7761086,134.755,Austria,750.0,State,47.2000338,13.199959,Belgium,62.0,State,50.6402809,4.6667145,Bolivia,204.0,State,-17.0568696,-64.9912286,Brazil,136,State,-10.3333333,-53.2,Bulgaria,335.0,State,42.6073975,25.4856617,Canada,1467.0,State,61.0666922,-107.9917071,Chile,4.0,State,-31.7613365,-71.3187697,France,30.0,State,46.603354,1.8883335,Germany,817.0,State,51.0834196,10.4234469,Hungary,52.0,State,47.1817585,19.5060937,Japan,16.0,State,36.5748441,139.2394179,Mexico,962.0,State,19.4326296,-99.1331785,Netherlands,30.0,State,52.5001698,5.7480821,New Zealand,34.0,State,-41.5000831,172.8344077,Norway,53.0,State,60.5000209,9.0999715,Paraguay,145.0,State,-23.3165935,-58.1693445,Peru,131,State,-6.8699697,-75.0458515,Poland,28.0,State,52.215933,19.134422,Romania,758.0,State,45.9852129,24.6859225,Russia,467.0,State,64.6863136,97.7453061,South Africa,2108.0,State,-28.8166236,24.991639,Spain,19.0,State,39.3262345,-4.8380649,Sweden,3.0,State,59.6749712,14.5208584,Switzerland,21.0,State,46.7985624,8.2319736,Ukraine,458.0,State,49.4871968,31.2718321,United States,1608.0,State,39.7837304,-100.4458825,Uruguay,78.0,State,-32.8755548,-56.0201525
2011-10-23,Argentina,91.0,Nation,-34.9964963,-64.9672817,Australia,266.0,State,-24.7761086,134.755,Austria,674.0,State,47.2000338,13.199959,Belgium,82.0,State,50.6402809,4.6667145,Bolivia,206.0,State,-17.0568696,-64.9912286,Brazil,136,State,-10.3333333,-53.2,Bulgaria,343.0,State,42.6073975,25.4856617,Canada,1679.0,State,61.0666922,-107.9917071,Chile,4.0,State,-31.7613365,-71.3187697,France,28.0,State,46.603354,1.8883335,Germany,806.0,State,51.0834196,10.4234469,Hungary,48.0,State,47.1817585,19.5060937,Japan,22.0,State,36.5748441,139.2394179,Mexico,1020.0,State,19.4326296,-99.1331785,Netherlands,33.0,State,52.5001698,5.7480821,New Zealand,25.0,State,-41.5000831,172.8344077,Norway,52.0,State,60.5000209,9.0999715,Paraguay,138.0,State,-23.3165935,-58.1693445,Peru,129,State,-6.8699697,-75.0458515,Poland,27.0,State,52.215933,19.134422,Romania,675.0,State,45.9852129,24.6859225,Russia,450.0,State,64.6863136,97.7453061,South Africa,2089.0,State,-28.8166236,24.991639,Spain,15.0,State,39.3262345,-4.8380649,Sweden,3.0,State,59.6749712,14.5208584,Switzerland,21.0,State,46.7985624,8.2319736,Ukraine,480.0,State,49.4871968,31.2718321,United States,1638.0,State,39.7837304,-100.4458825,Uruguay,77.0,State,-32.8755548,-56.0201525
2011-10-30,Argentina,92.0,Nation,-34.9964963,-64.9672817,Australia,246.0,State,-24.7761086,134.755,Austria,669.0,State,47.2000338,13.199959,Belgium,51.0,State,50.6402809,4.6667145,Bolivia,200.0,State,-17.0568696,-64.9912286,Brazil,141,State,-10.3333333,-53.2,Bulgaria,397.0,State,42.6073975,25.4856617,Canada,1926.0,State,61.0666922,-107.9917071,Chile,3.0,State,-31.7613365,-71.3187697,France,25.0,State,46.603354,1.8883335,Germany,753.0,State,51.0834196,10.4234469,Hungary,43.0,State,47.1817585,19.5060937,Japan,24.0,State,36.5748441,139.2394179,Mexico,1067.0,State,19.4326296,-99.1331785,Netherlands,36.0,State,52.5001698,5.7480821,New Zealand,24.0,State,-41.5000831,172.8344077,Norway,52.0,State,60.5000209,9.0999715,Paraguay,146.0,State,-23.3165935,-58.1693445,Peru,128,State,-6.8699697,-75.0458515,Poland,29.0,State,52.215933,19.134422,Romania,655.0,State,45.9852129,24.6859225,Russia,456.0,State,64.6863136,97.7453061,South Africa,1933.0,State,-28.8166236,24.991639,Spain,14.0,State,39.3262345,-4.8380649,Sweden,3.0,State,59.6749712,14.5208584,Switzerland,26.0,State,46.7985624,8.2319736,Ukraine,475.0,State,49.4871968,31.2718321,United States,1788.0,State,39.7837304,-100.4458825,Uruguay,75.0,State,-32.8755548,-56.0201525
2011-11-06,Argentina,85.0,Nation,-34.9964963,-64.9672817,Australia,235.0,State,-24.7761086,134.755,Austria,712.0,State,47.2000338,13.199959,Belgium,59.0,State,50.6402809,4.6667145,Bolivia,191.0,State,-17.0568696,-64.9912286,Brazil,141,State,-10.3333333,-53.2,Bulgaria,441.0,State,42.6073975,25.4856617,Canada,1919.0,State,61.0666922,-107.9917071,Chile,4.0,State,-31.7613365,-71.3187697,France,25.0,State,46.603354,1.8883335,Germany,866.0,State,51.0834196,10.4234469,Hungary,47.0,State,47.1817585,19.5060937,Japan,30.0,State,36.5748441,139.2394179,Mexico,1093.0,State,19.4326296,-99.1331785,Netherlands,44.0,State,52.5001698,5.7480821,New Zealand,20.0,State,-41.5000831,172.8344077,Norway,72.0,State,60.5000209,9.0999715,Paraguay,151.0,State,-23.3165935,-58.1693445,Peru,128,State,-6.8699697,-75.0458515,Poland,28.0,State,52.215933,19.134422,Romania,647.0,State,45.9852129,24.6859225,Russia,428.0,State,64.6863136,97.7453061,South Africa,2028.0,State,-28.8166236,24.991639,Spain,16.0,State,39.3262345,-4.8380649,Sweden,4.0,State,59.6749712,14.5208584,Switzerland,28.0,State,46.7985624,8.2319736,Ukraine,466.0,State,49.4871968,31.2718321,United States,1797.0,State,39.7837304,-100.4458825,Uruguay,73.0,State,-32.8755548,-56.0201525
2011-11-13,Argentina,85.0,Nation,-34.9964963,-64.9672817,Australia,220.0,State,-24.7761086,134.755,Austria,713.0,State,47.2000338,13.199959,Belgium,82.0,State,50.6402809,4.6667145,Bolivia,201.0,State,-17.0568696,-64.9912286,Brazil,132,State,-10.3333333,-53.2,Bulgaria,449.0,State,42.6073975,25.4856617,Canada,1950.0,State,61.0666922,-107.9917071,Chile,4.0,State,-31.7613365,-71.3187697,France,39.0,State,46.603354,1.8883335,Germany,909.0,State,51.0834196,10.4234469,Hungary,53.0,State,47.1817585,19.5060937,Japan,37.0,State,36.5748441,139.2394179,Mexico,1056.0,State,19.4326296,-99.1331785,Netherlands,43.0,State,52.5001698,5.7480821,New Zealand,15.0,State,-41.5000831,172.8344077,Norway,64.0,State,60.5000209,9.0999715,Paraguay,149.0,State,-23.3165935,-58.1693445,Peru,118,State,-6.8699697,-75.0458515,Poland,28.0,State,52.215933,19.134422,Romania,653.0,State,45.9852129,24.6859225,Russia,394.0,State,64.6863136,97.7453061,South Africa,1790.0,State,-28.8166236,24.991639,Spain,16.0,State,39.3262345,-4.8380649,Sweden,4.0,State,59.6749712,14.5208584,Switzerland,33.0,State,46.7985624,8.2319736,Ukraine,469.0,State,49.4871968,31.2718321,United States,1880.0,State,39.7837304,-100.4458825,Uruguay,71.0,State,-32.8755548,-56.0201525
2011-11-20,Argentina,77.0,Nation,-34.9964963,-64.9672817,Australia,202.0,State,-24.7761086,134.755,Austria,806.0,State,47.2000338,13.199959,Belgium,88.0,State,50.6402809,4.6667145,Bolivia,186.0,State,-17.0568696,-64.9912286,Brazil,133,State,-10.3333333,-53.2,Bulgaria,430.0,State,42.6073975,25.4856617,Canada,1957.0,State,61.0666922,-107.9917071,Chile,3.0,State,-31.7613365,-71.3187697,France,47.0,State,46.603354,1.8883335,Germany,921.0,State,51.0834196,10.4234469,Hungary,54.0,State,47.1817585,19.5060937,Japan,42.0,State,36.5748441,139.2394179,Mexico,1036.0,State,19.4326296,-99.1331785,Netherlands,49.0,State,52.5001698,5.7480821,New Zealand,17.0,State,-41.5000831,172.8344077,Norway,77.0,State,60.5000209,9.0999715,Paraguay,145.0,State,-23.3165935,-58.1693445,Peru,118,State,-6.8699697,-75.0458515,Poland,27.0,State,52.215933,19.134422,Romania,649.0,State,45.9852129,24.6859225,Russia,414.0,State,64.6863136,97.7453061,South Africa,1622.0,State,-28.8166236,24.991639,Spain,18.0,State,39.3262345,-4.8380649,Sweden,3.0,State,59.6749712,14.5208584,Switzerland,35.0,State,46.7985624,8.2319736,Ukraine,503.0,State,49.4871968,31.2718321,United States,1785.0,State,39.7837304,-100.4458825,Uruguay,66.0,State,-32.8755548,-56.0201525
2011-11-27,Argentina,68.0,Nation,-34.9964963,-64.9672817,Australia,189.0,State,-24.7761086,134.755,Austria,865.0,State,47.2000338,13.199959,Belgium,96.0,State,50.6402809,4.6667145,Bolivia,157.0,State,-17.0568696,-64.9912286,Brazil,120,State,-10.3333333,-53.2,Bulgaria,468.0,State,42.6073975,25.4856617,Canada,1920.0,State,61.0666922,-107.9917071,Chile,4.0,State,-31.7613365,-71.3187697,France,53.0,State,46.603354,1.8883335,Germany,929.0,State,51.0834196,10.4234469,Hungary,66.0,State,47.1817585,19.5060937,Japan,48.0,State,36.5748441,139.2394179,Mexico,1115.0,State,19.4326296,-99.1331785,Netherlands,46.0,State,52.5001698,5.7480821,New Zealand,18.0,State,-41.5000831,172.8344077,Norway,80.0,State,60.5000209,9.0999715,Paraguay,132.0,State,-23.3165935,-58.1693445,Peru,123,State,-6.8699697,-75.0458515,Poland,28.0,State,52.215933,19.134422,Romania,624.0,State,45.9852129,24.6859225,Russia,420.0,State,64.6863136,97.7453061,South Africa,1695.0,State,-28.8166236,24.991639,Spain,19.0,State,39.3262345,-4.8380649,Sweden,4.0,State,59.6749712,14.5208584,Switzerland,37.0,State,46.7985624,8.2319736,Ukraine,491.0,State,49.4871968,31.2718321,United States,2033.0,State,39.7837304,-100.4458825,Uruguay,64.0,State,-32.8755548,-56.0201525
2011-12-04,Argentina,62.0,Nation,-34.9964963,-64.9672817,Australia,188.0,State,-24.7761086,134.755,Austria,782.0,State,47.2000338,13.199959,Belgium,109.0,State,50.6402809,4.6667145,Bolivia,150.0,State,-17.0568696,-64.9912286,Brazil,114,State,-10.3333333,-53.2,Bulgaria,460.0,State,42.6073975,25.4856617,Canada,2035.0,State,61.0666922,-107.9917071,Chile,3.0,State,-31.7613365,-71.3187697,France,59.0,State,46.603354,1.8883335,Germany,924.0,State,51.0834196,10.4234469,Hungary,61.0,State,47.1817585,19.5060937,Japan,62.0,State,36.5748441,139.2394179,Mexico,1184.0,State,19.4326296,-99.1331785,Netherlands,43.0,State,52.5001698,5.7480821,New Zealand,12.0,State,-41.5000831,172.8344077,Norway,70.0,State,60.5000209,9.0999715,Paraguay,129.0,State,-23.3165935,-58.1693445,Peru,114,State,-6.8699697,-75.0458515,Poland,29.0,State,52.215933,19.134422,Romania,627.0,State,45.9852129,24.6859225,Russia,368.0,State,64.6863136,97.7453061,South Africa,1973.0,State,-28.8166236,24.991639,Spain,21.0,State,39.3262345,-4.8380649,Sweden,4.0,State,59.6749712,14.5208584,Switzerland,36.0,State,46.7985624,8.2319736,Ukraine,446.0,State,49.4871968,31.2718321,United States,1981.0,State,39.7837304,-100.4458825,Uruguay,60.0,State,-32.8755548,-56.0201525
2011-12-11,Argentina,62.0,Nation,-34.9964963,-64.9672817,Australia,177.0,State,-24.7761086,134.755,Austria,888.0,State,47.2000338,13.199959,Belgium,93.0,State,50.6402809,4.6667145,Bolivia,139.0,State,-17.0568696,-64.9912286,Brazil,110,State,-10.3333333,-53.2,Bulgaria,473.0,State,42.6073975,25.4856617,Canada,2269.0,State,61.0666922,-107.9917071,Chile,3.0,State,-31.7613365,-71.3187697,France,62.0,State,46.603354,1.8883335,Germany,933.0,State,51.0834196,10.4234469,Hungary,63.0,State,47.1817585,19.5060937,Japan,88.0,State,36.5748441,139.2394179,Mexico,1283.0,State,19.4326296,-99.1331785,Netherlands,44.0,State,52.5001698,5.7480821,New Zealand,12.0,State,-41.5000831,172.8344077,Norway,93.0,State,60.5000209,9.0999715,Paraguay,117.0,State,-23.3165935,-58.1693445,Peru,103,State,-6.8699697,-75.0458515,Poland,33.0,State,52.215933,19.134422,Romania,611.0,State,45.9852129,24.6859225,Russia,463.0,State,64.6863136,97.7453061,South Africa,1956.0,State,-28.8166236,24.991639,Spain,22.0,State,39.3262345,-4.8380649,Sweden,4.0,State,59.6749712,14.5208584,Switzerland,38.0,State,46.7985624,8.2319736,Ukraine,394.0,State,49.4871968,31.2718321,United States,2094.0,State,39.7837304,-100.4458825,Uruguay,55.0,State,-32.8755548,-56.0201525
2011-12-18,Argentina,56.0,Nation,-34.9964963,-64.9672817,Australia,207.0,State,-24.7761086,134.755,Austria,829.0,State,47.2000338,13.199959,Belgium,80.0,State,50.6402809,4.6667145,Bolivia,122.0,State,-17.0568696,-64.9912286,Brazil,101,State,-10.3333333,-53.2,Bulgaria,444.0,State,42.6073975,25.4856617,Canada,2450.0,State,61.0666922,-107.9917071,Chile,2.0,State,-31.7613365,-71.3187697,France,61.0,State,46.603354,1.8883335,Germany,914.0,State,51.0834196,10.4234469,Hungary,50.0,State,47.1817585,19.5060937,Japan,135.0,State,36.5748441,139.2394179,Mexico,1359.0,State,19.4326296,-99.1331785,Netherlands,37.0,State,52.5001698,5.7480821,New Zealand,15.0,State,-41.5000831,172.8344077,Norway,66.0,State,60.5000209,9.0999715,Paraguay,107.0,State,-23.3165935,-58.1693445,Peru,87,State,-6.8699697,-75.0458515,Poland,32.0,State,52.215933,19.134422,Romania,600.0,State,45.9852129,24.6859225,Russia,422.0,State,64.6863136,97.7453061,South Africa,1973.0,State,-28.8166236,24.991639,Spain,18.0,State,39.3262345,-4.8380649,Sweden,3.0,State,59.6749712,14.5208584,Switzerland,42.0,State,46.7985624,8.2319736,Ukraine,380.0,State,49.4871968,31.2718321,United States,2370.0,State,39.7837304,-100.4458825,Uruguay,54.0,State,-32.8755548,-56.0201525
2011-12-25,Argentina,57.0,Nation,-34.9964963,-64.9672817,Australia,141.0,State,-24.7761086,134.755,Austria,850.0,State,47.2000338,13.199959,Belgium,80.0,State,50.6402809,4.6667145,Bolivia,117.0,State,-17.0568696,-64.9912286,Brazil,97,State,-10.3333333,-53.2,Bulgaria,460.0,State,42.6073975,25.4856617,Canada,2988.0,State,61.0666922,-107.9917071,Chile,3.0,State,-31.7613365,-71.3187697,France,71.0,State,46.603354,1.8883335,Germany,920.0,State,51.0834196,10.4234469,Hungary,47.0,State,47.1817585,19.5060937,Japan,169.0,State,36.5748441,139.2394179,Mexico,1473.0,State,19.4326296,-99.1331785,Netherlands,37.0,State,52.5001698,5.7480821,New Zealand,18.0,State,-41.5000831,172.8344077,Norway,84.0,State,60.5000209,9.0999715,Paraguay,99.0,State,-23.3165935,-58.1693445,Peru,86,State,-6.8699697,-75.0458515,Poland,31.0,State,52.215933,19.134422,Romania,604.0,State,45.9852129,24.6859225,Russia,433.0,State,64.6863136,97.7453061,South Africa,2034.0,State,-28.8166236,24.991639,Spain,45.0,State,39.3262345,-4.8380649,Sweden,5.0,State,59.6749712,14.5208584,Switzerland,48.0,State,46.7985624,8.2319736,Ukraine,380.0,State,49.4871968,31.2718321,United States,2741.0,State,39.7837304,-100.4458825,Uruguay,53.0,State,-32.8755548,-56.0201525
2012-01-01,Argentina,58.0,Nation,-34.9964963,-64.9672817,Australia,156.0,State,-24.7761086,134.755,Austria,819.0,State,47.2000338,13.199959,Belgium,68.0,State,50.6402809,4.6667145,Bolivia,105.0,State,-17.0568696,-64.9912286,Brazil,100,State,-10.3333333,-53.2,Bulgaria,497.0,State,42.6073975,25.4856617,Canada,2816.0,State,61.0666922,-107.9917071,Chile,3.0,State,-31.7613365,-71.3187697,France,71.0,State,46.603354,1.8883335,Germany,892.0,State,51.0834196,10.4234469,Hungary,60.0,State,47.1817585,19.5060937,Japan,222.0,State,36.5748441,139.2394179,Mexico,1362.0,State,19.4326296,-99.1331785,Netherlands,35.0,State,52.5001698,5.7480821,New Zealand,14.0,State,-41.5000831,172.8344077,Norway,136.0,State,60.5000209,9.0999715,Paraguay,97.0,State,-23.3165935,-58.1693445,Peru,97,State,-6.8699697,-75.0458515,Poland,31.0,State,52.215933,19.134422,Romania,630.0,State,45.9852129,24.6859225,Russia,474.0,State,64.6863136,97.7453061,South Africa,2017.0,State,-28.8166236,24.991639,Spain,53.0,State,39.3262345,-4.8380649,Sweden,4.0,State,59.6749712,14.5208584,Switzerland,40.0,State,46.7985624,8.2319736,Ukraine,360.0,State,49.4871968,31.2718321,United States,2860.0,State,39.7837304,-100.4458825,Uruguay,52.0,State,-32.8755548,-56.0201525
2012-01-08,Argentina,55.0,Nation,-34.9964963,-64.9672817,Australia,122.0,State,-24.7761086,134.755,Austria,817.0,State,47.2000338,13.199959,Belgium,72.0,State,50.6402809,4.6667145,Bolivia,101.0,State,-17.0568696,-64.9912286,Brazil,95,State,-10.3333333,-53.2,Bulgaria,498.0,State,42.6073975,25.4856617,Canada,2327.0,State,61.0666922,-107.9917071,Chile,2.0,State,-31.7613365,-71.3187697,France,49.0,State,46.603354,1.8883335,Germany,815.0,State,51.0834196,10.4234469,Hungary,60.0,State,47.1817585,19.5060937,Japan,336.0,State,36.5748441,139.2394179,Mexico,1458.0,State,19.4326296,-99.1331785,Netherlands,40.0,State,52.5001698,5.7480821,New Zealand,11.0,State,-41.5000831,172.8344077,Norway,117.0,State,60.5000209,9.0999715,Paraguay,93.0,State,-23.3165935,-58.1693445,Peru,97,State,-6.8699697,-75.0458515,Poland,31.0,State,52.215933,19.134422,Romania,645.0,State,45.9852129,24.6859225,Russia,448.0,State,64.6863136,97.7453061,South Africa,1627.0,State,-28.8166236,24.991639,Spain,57.0,State,39.3262345,-4.8380649,Sweden,4.0,State,59.6749712,14.5208584,Switzerland,50.0,State,46.7985624,8.2319736,Ukraine,346.0,State,49.4871968,31.2718321,United States,2500.0,State,39.7837304,-100.4458825,Uruguay,52.0,State,-32.8755548,-56.0201525
2012-01-15,Argentina,56.0,Nation,-34.9964963,-64.9672817,Australia,100.0,State,-24.7761086,134.755,Austria,808.0,State,47.2000338,13.199959,Belgium,90.0,State,50.6402809,4.6667145,Bolivia,114.0,State,-17.0568696,-64.9912286,Brazil,89,State,-10.3333333,-53.2,Bulgaria,539.0,State,42.6073975,25.4856617,Canada,2118.0,State,61.0666922,-107.9917071,Chile,2.0,State,-31.7613365,-71.3187697,France,75.0,State,46.603354,1.8883335,Germany,739.0,State,51.0834196,10.4234469,Hungary,67.0,State,47.1817585,19.5060937,Japan,598.0,State,36.5748441,139.2394179,Mexico,1517.0,State,19.4326296,-99.1331785,Netherlands,42.0,State,52.5001698,5.7480821,New Zealand,10.0,State,-41.5000831,172.8344077,Norway,122.0,State,60.5000209,9.0999715,Paraguay,92.0,State,-23.3165935,-58.1693445,Peru,92,State,-6.8699697,-75.0458515,Poland,34.0,State,52.215933,19.134422,Romania,627.0,State,45.9852129,24.6859225,Russia,453.0,State,64.6863136,97.7453061,South Africa,1572.0,State,-28.8166236,24.991639,Spain,49.0,State,39.3262345,-4.8380649,Sweden,4.0,State,59.6749712,14.5208584,Switzerland,62.0,State,46.7985624,8.2319736,Ukraine,344.0,State,49.4871968,31.2718321,United States,2411.0,State,39.7837304,-100.4458825,Uruguay,54.0,State,-32.8755548,-56.0201525
2012-01-22,Argentina,57.0,Nation,-34.9964963,-64.9672817,Australia,85.0,State,-24.7761086,134.755,Austria,784.0,State,47.2000338,13.199959,Belgium,98.0,State,50.6402809,4.6667145,Bolivia,120.0,State,-17.0568696,-64.9912286,Brazil,90,State,-10.3333333,-53.2,Bulgaria,784.0,State,42.6073975,25.4856617,Canada,2056.0,State,61.0666922,-107.9917071,Chile,2.0,State,-31.7613365,-71.3187697,France,86.0,State,46.603354,1.8883335,Germany,767.0,State,51.0834196,10.4234469,Hungary,75.0,State,47.1817585,19.5060937,Japan,1090.0,State,36.5748441,139.2394179,Mexico,1579.0,State,19.4326296,-99.1331785,Netherlands,40.0,State,52.5001698,5.7480821,New Zealand,10.0,State,-41.5000831,172.8344077,Norway,183.0,State,60.5000209,9.0999715,Paraguay,85.0,State,-23.3165935,-58.1693445,Peru,90,State,-6.8699697,-75.0458515,Poland,31.0,State,52.215933,19.134422,Romania,629.0,State,45.9852129,24.6859225,Russia,419.0,State,64.6863136,97.7453061,South Africa,1620.0,State,-28.8166236,24.991639,Spain,77.0,State,39.3262345,-4.8380649,Sweden,5.0,State,59.6749712,14.5208584,Switzerland,61.0,State,46.7985624,8.2319736,Ukraine,368.0,State,49.4871968,31.2718321,United States,2475.0,State,39.7837304,-100.4458825,Uruguay,53.0,State,-32.8755548,-56.0201525
2012-01-29,Argentina,56.0,Nation,-34.9964963,-64.9672817,Australia,95.0,State,-24.7761086,134.755,Austria,866.0,State,47.2000338,13.199959,Belgium,122.0,State,50.6402809,4.6667145,Bolivia,117.0,State,-17.0568696,-64.9912286,Brazil,94,State,-10.3333333,-53.2,Bulgaria,879.0,State,42.6073975,25.4856617,Canada,2032.0,State,61.0666922,-107.9917071,Chile,2.0,State,-31.7613365,-71.3187697,France,120.0,State,46.603354,1.8883335,Germany,862.0,State,51.0834196,10.4234469,Hungary,75.0,State,47.1817585,19.5060937,Japan,1654.0,State,36.5748441,139.2394179,Mexico,1496.0,State,19.4326296,-99.1331785,Netherlands,44.0,State,52.5001698,5.7480821,New Zealand,10.0,State,-41.5000831,172.8344077,Norway,210.0,State,60.5000209,9.0999715,Paraguay,83.0,State,-23.3165935,-58.1693445,Peru,93,State,-6.8699697,-75.0458515,Poland,32.0,State,52.215933,19.134422,Romania,726.0,State,45.9852129,24.6859225,Russia,471.0,State,64.6863136,97.7453061,South Africa,1695.0,State,-28.8166236,24.991639,Spain,90.0,State,39.3262345,-4.8380649,Sweden,8.0,State,59.6749712,14.5208584,Switzerland,86.0,State,46.7985624,8.2319736,Ukraine,376.0,State,49.4871968,31.2718321,United States,2507.0,State,39.7837304,-100.4458825,Uruguay,52.0,State,-32.8755548,-56.0201525
2012-02-05,Argentina,56.0,Nation,-34.9964963,-64.9672817,Australia,117.0,State,-24.7761086,134.755,Austria,1075.0,State,47.2000338,13.199959,Belgium,231.0,State,50.6402809,4.6667145,Bolivia,119.0,State,-17.0568696,-64.9912286,Brazil,95,State,-10.3333333,-53.2,Bulgaria,645.0,State,42.6073975,25.4856617,Canada,2060.0,State,61.0666922,-107.9917071,Chile,3.0,State,-31.7613365,-71.3187697,France,195.0,State,46.603354,1.8883335,Germany,956.0,State,51.0834196,10.4234469,Hungary,85.0,State,47.1817585,19.5060937,Japan,1821.0,State,36.5748441,139.2394179,Mexico,1420.0,State,19.4326296,-99.1331785,Netherlands,54.0,State,52.5001698,5.7480821,New Zealand,11.0,State,-41.5000831,172.8344077,Norway,285.0,State,60.5000209,9.0999715,Paraguay,86.0,State,-23.3165935,-58.1693445,Peru,90,State,-6.8699697,-75.0458515,Poland,31.0,State,52.215933,19.134422,Romania,762.0,State,45.9852129,24.6859225,Russia,554.0,State,64.6863136,97.7453061,South Africa,1801.0,State,-28.8166236,24.991639,Spain,155.0,State,39.3262345,-4.8380649,Sweden,11.0,State,59.6749712,14.5208584,Switzerland,106.0,State,46.7985624,8.2319736,Ukraine,396.0,State,49.4871968,31.2718321,United States,2348.0,State,39.7837304,-100.4458825,Uruguay,51.0,State,-32.8755548,-56.0201525
2012-02-12,Argentina,54.0,Nation,-34.9964963,-64.9672817,Australia,153.0,State,-24.7761086,134.755,Austria,1281.0,State,47.2000338,13.199959,Belgium,439.0,State,50.6402809,4.6667145,Bolivia,119.0,State,-17.0568696,-64.9912286,Brazil,103,State,-10.3333333,-53.2,Bulgaria,537.0,State,42.6073975,25.4856617,Canada,2248.0,State,61.0666922,-107.9917071,Chile,2.0,State,-31.7613365,-71.3187697,France,320.0,State,46.603354,1.8883335,Germany,1028.0,State,51.0834196,10.4234469,Hungary,155.0,State,47.1817585,19.5060937,Japan,1579.0,State,36.5748441,139.2394179,Mexico,1325.0,State,19.4326296,-99.1331785,Netherlands,66.0,State,52.5001698,5.7480821,New Zealand,10.0,State,-41.5000831,172.8344077,Norway,340.0,State,60.5000209,9.0999715,Paraguay,90.0,State,-23.3165935,-58.1693445,Peru,84,State,-6.8699697,-75.0458515,Poland,34.0,State,52.215933,19.134422,Romania,785.0,State,45.9852129,24.6859225,Russia,588.0,State,64.6863136,97.7453061,South Africa,2056.0,State,-28.8166236,24.991639,Spain,206.0,State,39.3262345,-4.8380649,Sweden,17.0,State,59.6749712,14.5208584,Switzerland,159.0,State,46.7985624,8.2319736,Ukraine,381.0,State,49.4871968,31.2718321,United States,2501.0,State,39.7837304,-100.4458825,Uruguay,51.0,State,-32.8755548,-56.0201525
