Date,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude
2004-10-10,Canada,1675,Nation,61.0666922,-107.9917071,Alberta,1632.0,State,55.001251,-115.002136,British Columbia,1768,State,55.001251,-125.002441,Manitoba,1845.0,State,55.001251,-97.001038,New Brunswick,1707.0,State,46.500283,-66.750183,Newfoundland and Labrador,1774.0,State,53.8217327,-61.2295532,Nova Scotia,2172.0,State,45.1960403,-63.1653789,Ontario,1900,State,50.000678,-86.000977,Saskatchewan,1503.0,State,55.5321257,-106.1412243,Quebec,1178,State,52.4760892,-71.8258668
2004-10-17,Canada,1924,Nation,61.0666922,-107.9917071,Alberta,2186.0,State,55.001251,-115.002136,British Columbia,2053,State,55.001251,-125.002441,Manitoba,2515.0,State,55.001251,-97.001038,New Brunswick,1488.0,State,46.500283,-66.750183,Newfoundland and Labrador,1696.0,State,53.8217327,-61.2295532,Nova Scotia,2042.0,State,45.1960403,-63.1653789,Ontario,2044,State,50.000678,-86.000977,Saskatchewan,1885.0,State,55.5321257,-106.1412243,Quebec,1596,State,52.4760892,-71.8258668
2004-10-24,Canada,2014,Nation,61.0666922,-107.9917071,Alberta,2201.0,State,55.001251,-115.002136,British Columbia,2332,State,55.001251,-125.002441,Manitoba,2334.0,State,55.001251,-97.001038,New Brunswick,2158.0,State,46.500283,-66.750183,Newfoundland and Labrador,1777.0,State,53.8217327,-61.2295532,Nova Scotia,2494.0,State,45.1960403,-63.1653789,Ontario,1960,State,50.000678,-86.000977,Saskatchewan,2272.0,State,55.5321257,-106.1412243,Quebec,1391,State,52.4760892,-71.8258668
2004-10-31,Canada,2207,Nation,61.0666922,-107.9917071,Alberta,2252.0,State,55.001251,-115.002136,British Columbia,2421,State,55.001251,-125.002441,Manitoba,2573.0,State,55.001251,-97.001038,New Brunswick,2401.0,State,46.500283,-66.750183,Newfoundland and Labrador,2143.0,State,53.8217327,-61.2295532,Nova Scotia,2400.0,State,45.1960403,-63.1653789,Ontario,2360,State,50.000678,-86.000977,Saskatchewan,2232.0,State,55.5321257,-106.1412243,Quebec,1459,State,52.4760892,-71.8258668
2004-11-07,Canada,2245,Nation,61.0666922,-107.9917071,Alberta,2234.0,State,55.001251,-115.002136,British Columbia,2204,State,55.001251,-125.002441,Manitoba,2148.0,State,55.001251,-97.001038,New Brunswick,2259.0,State,46.500283,-66.750183,Newfoundland and Labrador,1998.0,State,53.8217327,-61.2295532,Nova Scotia,2130.0,State,45.1960403,-63.1653789,Ontario,2443,State,50.000678,-86.000977,Saskatchewan,2550.0,State,55.5321257,-106.1412243,Quebec,1955,State,52.4760892,-71.8258668
2004-11-14,Canada,2237,Nation,61.0666922,-107.9917071,Alberta,2186.0,State,55.001251,-115.002136,British Columbia,2131,State,55.001251,-125.002441,Manitoba,2243.0,State,55.001251,-97.001038,New Brunswick,2363.0,State,46.500283,-66.750183,Newfoundland and Labrador,1797.0,State,53.8217327,-61.2295532,Nova Scotia,2086.0,State,45.1960403,-63.1653789,Ontario,2396,State,50.000678,-86.000977,Saskatchewan,2815.0,State,55.5321257,-106.1412243,Quebec,2113,State,52.4760892,-71.8258668
2004-11-21,Canada,2156,Nation,61.0666922,-107.9917071,Alberta,2827.0,State,55.001251,-115.002136,British Columbia,2080,State,55.001251,-125.002441,Manitoba,2099.0,State,55.001251,-97.001038,New Brunswick,2918.0,State,46.500283,-66.750183,Newfoundland and Labrador,1535.0,State,53.8217327,-61.2295532,Nova Scotia,2202.0,State,45.1960403,-63.1653789,Ontario,2334,State,50.000678,-86.000977,Saskatchewan,2317.0,State,55.5321257,-106.1412243,Quebec,1469,State,52.4760892,-71.8258668
2004-11-28,Canada,2345,Nation,61.0666922,-107.9917071,Alberta,2292.0,State,55.001251,-115.002136,British Columbia,2139,State,55.001251,-125.002441,Manitoba,2082.0,State,55.001251,-97.001038,New Brunswick,2434.0,State,46.500283,-66.750183,Newfoundland and Labrador,1379.0,State,53.8217327,-61.2295532,Nova Scotia,1833.0,State,45.1960403,-63.1653789,Ontario,2583,State,50.000678,-86.000977,Saskatchewan,2105.0,State,55.5321257,-106.1412243,Quebec,2112,State,52.4760892,-71.8258668
2004-12-05,Canada,2457,Nation,61.0666922,-107.9917071,Alberta,2639.0,State,55.001251,-115.002136,British Columbia,2605,State,55.001251,-125.002441,Manitoba,1766.0,State,55.001251,-97.001038,New Brunswick,2450.0,State,46.500283,-66.750183,Newfoundland and Labrador,1399.0,State,53.8217327,-61.2295532,Nova Scotia,1837.0,State,45.1960403,-63.1653789,Ontario,2570,State,50.000678,-86.000977,Saskatchewan,2450.0,State,55.5321257,-106.1412243,Quebec,2211,State,52.4760892,-71.8258668
2004-12-12,Canada,2722,Nation,61.0666922,-107.9917071,Alberta,2475.0,State,55.001251,-115.002136,British Columbia,2715,State,55.001251,-125.002441,Manitoba,2275.0,State,55.001251,-97.001038,New Brunswick,2214.0,State,46.500283,-66.750183,Newfoundland and Labrador,1451.0,State,53.8217327,-61.2295532,Nova Scotia,2932.0,State,45.1960403,-63.1653789,Ontario,2963,State,50.000678,-86.000977,Saskatchewan,2887.0,State,55.5321257,-106.1412243,Quebec,2014,State,52.4760892,-71.8258668
2004-12-19,Canada,3099,Nation,61.0666922,-107.9917071,Alberta,3504.0,State,55.001251,-115.002136,British Columbia,3296,State,55.001251,-125.002441,Manitoba,2355.0,State,55.001251,-97.001038,New Brunswick,2657.0,State,46.500283,-66.750183,Newfoundland and Labrador,1383.0,State,53.8217327,-61.2295532,Nova Scotia,3032.0,State,45.1960403,-63.1653789,Ontario,3182,State,50.000678,-86.000977,Saskatchewan,3012.0,State,55.5321257,-106.1412243,Quebec,2703,State,52.4760892,-71.8258668
2004-12-26,Canada,3586,Nation,61.0666922,-107.9917071,Alberta,3511.0,State,55.001251,-115.002136,British Columbia,4039,State,55.001251,-125.002441,Manitoba,2191.0,State,55.001251,-97.001038,New Brunswick,2431.0,State,46.500283,-66.750183,Newfoundland and Labrador,1499.0,State,53.8217327,-61.2295532,Nova Scotia,4640.0,State,45.1960403,-63.1653789,Ontario,3520,State,50.000678,-86.000977,Saskatchewan,3261.0,State,55.5321257,-106.1412243,Quebec,3633,State,52.4760892,-71.8258668
2005-01-02,Canada,3761,Nation,61.0666922,-107.9917071,Alberta,2905.0,State,55.001251,-115.002136,British Columbia,4284,State,55.001251,-125.002441,Manitoba,3921.0,State,55.001251,-97.001038,New Brunswick,2919.0,State,46.500283,-66.750183,Newfoundland and Labrador,2135.0,State,53.8217327,-61.2295532,Nova Scotia,4415.0,State,45.1960403,-63.1653789,Ontario,3500,State,50.000678,-86.000977,Saskatchewan,3083.0,State,55.5321257,-106.1412243,Quebec,4463,State,52.4760892,-71.8258668
2005-01-09,Canada,3120,Nation,61.0666922,-107.9917071,Alberta,2594.0,State,55.001251,-115.002136,British Columbia,3138,State,55.001251,-125.002441,Manitoba,3334.0,State,55.001251,-97.001038,New Brunswick,3502.0,State,46.500283,-66.750183,Newfoundland and Labrador,3055.0,State,53.8217327,-61.2295532,Nova Scotia,4277.0,State,45.1960403,-63.1653789,Ontario,2968,State,50.000678,-86.000977,Saskatchewan,3172.0,State,55.5321257,-106.1412243,Quebec,3377,State,52.4760892,-71.8258668
2005-01-16,Canada,3123,Nation,61.0666922,-107.9917071,Alberta,2423.0,State,55.001251,-115.002136,British Columbia,3092,State,55.001251,-125.002441,Manitoba,3324.0,State,55.001251,-97.001038,New Brunswick,3503.0,State,46.500283,-66.750183,Newfoundland and Labrador,2789.0,State,53.8217327,-61.2295532,Nova Scotia,4017.0,State,45.1960403,-63.1653789,Ontario,3210,State,50.000678,-86.000977,Saskatchewan,3454.0,State,55.5321257,-106.1412243,Quebec,3066,State,52.4760892,-71.8258668
2005-01-23,Canada,3276,Nation,61.0666922,-107.9917071,Alberta,2492.0,State,55.001251,-115.002136,British Columbia,2888,State,55.001251,-125.002441,Manitoba,3911.0,State,55.001251,-97.001038,New Brunswick,4098.0,State,46.500283,-66.750183,Newfoundland and Labrador,3258.0,State,53.8217327,-61.2295532,Nova Scotia,4219.0,State,45.1960403,-63.1653789,Ontario,3540,State,50.000678,-86.000977,Saskatchewan,3040.0,State,55.5321257,-106.1412243,Quebec,3147,State,52.4760892,-71.8258668
2005-01-30,Canada,3392,Nation,61.0666922,-107.9917071,Alberta,2529.0,State,55.001251,-115.002136,British Columbia,2594,State,55.001251,-125.002441,Manitoba,3104.0,State,55.001251,-97.001038,New Brunswick,5387.0,State,46.500283,-66.750183,Newfoundland and Labrador,4166.0,State,53.8217327,-61.2295532,Nova Scotia,4267.0,State,45.1960403,-63.1653789,Ontario,3825,State,50.000678,-86.000977,Saskatchewan,3995.0,State,55.5321257,-106.1412243,Quebec,2951,State,52.4760892,-71.8258668
2005-02-06,Canada,3526,Nation,61.0666922,-107.9917071,Alberta,2500.0,State,55.001251,-115.002136,British Columbia,2484,State,55.001251,-125.002441,Manitoba,3667.0,State,55.001251,-97.001038,New Brunswick,4786.0,State,46.500283,-66.750183,Newfoundland and Labrador,4984.0,State,53.8217327,-61.2295532,Nova Scotia,3920.0,State,45.1960403,-63.1653789,Ontario,4381,State,50.000678,-86.000977,Saskatchewan,3506.0,State,55.5321257,-106.1412243,Quebec,2735,State,52.4760892,-71.8258668
2005-02-13,Canada,3274,Nation,61.0666922,-107.9917071,Alberta,2343.0,State,55.001251,-115.002136,British Columbia,1974,State,55.001251,-125.002441,Manitoba,3606.0,State,55.001251,-97.001038,New Brunswick,4668.0,State,46.500283,-66.750183,Newfoundland and Labrador,5209.0,State,53.8217327,-61.2295532,Nova Scotia,4664.0,State,45.1960403,-63.1653789,Ontario,4245,State,50.000678,-86.000977,Saskatchewan,2728.0,State,55.5321257,-106.1412243,Quebec,2273,State,52.4760892,-71.8258668
2005-02-20,Canada,3658,Nation,61.0666922,-107.9917071,Alberta,2416.0,State,55.001251,-115.002136,British Columbia,3417,State,55.001251,-125.002441,Manitoba,4092.0,State,55.001251,-97.001038,New Brunswick,4001.0,State,46.500283,-66.750183,Newfoundland and Labrador,5454.0,State,53.8217327,-61.2295532,Nova Scotia,4167.0,State,45.1960403,-63.1653789,Ontario,4463,State,50.000678,-86.000977,Saskatchewan,2782.0,State,55.5321257,-106.1412243,Quebec,2331,State,52.4760892,-71.8258668
2005-02-27,Canada,3527,Nation,61.0666922,-107.9917071,Alberta,2927.0,State,55.001251,-115.002136,British Columbia,3071,State,55.001251,-125.002441,Manitoba,3850.0,State,55.001251,-97.001038,New Brunswick,3952.0,State,46.500283,-66.750183,Newfoundland and Labrador,5157.0,State,53.8217327,-61.2295532,Nova Scotia,3794.0,State,45.1960403,-63.1653789,Ontario,4390,State,50.000678,-86.000977,Saskatchewan,2611.0,State,55.5321257,-106.1412243,Quebec,1998,State,52.4760892,-71.8258668
2005-03-06,Canada,2927,Nation,61.0666922,-107.9917071,Alberta,2786.0,State,55.001251,-115.002136,British Columbia,2797,State,55.001251,-125.002441,Manitoba,3400.0,State,55.001251,-97.001038,New Brunswick,5319.0,State,46.500283,-66.750183,Newfoundland and Labrador,5098.0,State,53.8217327,-61.2295532,Nova Scotia,3371.0,State,45.1960403,-63.1653789,Ontario,3460,State,50.000678,-86.000977,Saskatchewan,3130.0,State,55.5321257,-106.1412243,Quebec,1400,State,52.4760892,-71.8258668
2005-03-13,Canada,2786,Nation,61.0666922,-107.9917071,Alberta,2162.0,State,55.001251,-115.002136,British Columbia,2197,State,55.001251,-125.002441,Manitoba,3259.0,State,55.001251,-97.001038,New Brunswick,4010.0,State,46.500283,-66.750183,Newfoundland and Labrador,4116.0,State,53.8217327,-61.2295532,Nova Scotia,3096.0,State,45.1960403,-63.1653789,Ontario,3519,State,50.000678,-86.000977,Saskatchewan,2665.0,State,55.5321257,-106.1412243,Quebec,1812,State,52.4760892,-71.8258668
2005-03-20,Canada,2438,Nation,61.0666922,-107.9917071,Alberta,2513.0,State,55.001251,-115.002136,British Columbia,2153,State,55.001251,-125.002441,Manitoba,2853.0,State,55.001251,-97.001038,New Brunswick,3425.0,State,46.500283,-66.750183,Newfoundland and Labrador,3803.0,State,53.8217327,-61.2295532,Nova Scotia,2249.0,State,45.1960403,-63.1653789,Ontario,2834,State,50.000678,-86.000977,Saskatchewan,2470.0,State,55.5321257,-106.1412243,Quebec,1614,State,52.4760892,-71.8258668
2005-03-27,Canada,2370,Nation,61.0666922,-107.9917071,Alberta,2589.0,State,55.001251,-115.002136,British Columbia,2029,State,55.001251,-125.002441,Manitoba,2797.0,State,55.001251,-97.001038,New Brunswick,3117.0,State,46.500283,-66.750183,Newfoundland and Labrador,3334.0,State,53.8217327,-61.2295532,Nova Scotia,2576.0,State,45.1960403,-63.1653789,Ontario,2493,State,50.000678,-86.000977,Saskatchewan,2952.0,State,55.5321257,-106.1412243,Quebec,2152,State,52.4760892,-71.8258668
2005-04-03,Canada,2036,Nation,61.0666922,-107.9917071,Alberta,1836.0,State,55.001251,-115.002136,British Columbia,1879,State,55.001251,-125.002441,Manitoba,2429.0,State,55.001251,-97.001038,New Brunswick,3253.0,State,46.500283,-66.750183,Newfoundland and Labrador,2610.0,State,53.8217327,-61.2295532,Nova Scotia,3143.0,State,45.1960403,-63.1653789,Ontario,2109,State,50.000678,-86.000977,Saskatchewan,2500.0,State,55.5321257,-106.1412243,Quebec,1698,State,52.4760892,-71.8258668
2005-04-10,Canada,1715,Nation,61.0666922,-107.9917071,Alberta,1790.0,State,55.001251,-115.002136,British Columbia,1749,State,55.001251,-125.002441,Manitoba,2117.0,State,55.001251,-97.001038,New Brunswick,3292.0,State,46.500283,-66.750183,Newfoundland and Labrador,2348.0,State,53.8217327,-61.2295532,Nova Scotia,2981.0,State,45.1960403,-63.1653789,Ontario,1683,State,50.000678,-86.000977,Saskatchewan,1866.0,State,55.5321257,-106.1412243,Quebec,1455,State,52.4760892,-71.8258668
2005-04-17,Canada,1509,Nation,61.0666922,-107.9917071,Alberta,1569.0,State,55.001251,-115.002136,British Columbia,1690,State,55.001251,-125.002441,Manitoba,1695.0,State,55.001251,-97.001038,New Brunswick,2467.0,State,46.500283,-66.750183,Newfoundland and Labrador,2217.0,State,53.8217327,-61.2295532,Nova Scotia,1950.0,State,45.1960403,-63.1653789,Ontario,1488,State,50.000678,-86.000977,Saskatchewan,1750.0,State,55.5321257,-106.1412243,Quebec,1351,State,52.4760892,-71.8258668
2005-04-24,Canada,1509,Nation,61.0666922,-107.9917071,Alberta,1809.0,State,55.001251,-115.002136,British Columbia,1552,State,55.001251,-125.002441,Manitoba,1534.0,State,55.001251,-97.001038,New Brunswick,2274.0,State,46.500283,-66.750183,Newfoundland and Labrador,1905.0,State,53.8217327,-61.2295532,Nova Scotia,1684.0,State,45.1960403,-63.1653789,Ontario,1465,State,50.000678,-86.000977,Saskatchewan,2240.0,State,55.5321257,-106.1412243,Quebec,1224,State,52.4760892,-71.8258668
2005-05-01,Canada,1451,Nation,61.0666922,-107.9917071,Alberta,1508.0,State,55.001251,-115.002136,British Columbia,1457,State,55.001251,-125.002441,Manitoba,1353.0,State,55.001251,-97.001038,New Brunswick,2258.0,State,46.500283,-66.750183,Newfoundland and Labrador,1910.0,State,53.8217327,-61.2295532,Nova Scotia,1599.0,State,45.1960403,-63.1653789,Ontario,1483,State,50.000678,-86.000977,Saskatchewan,2100.0,State,55.5321257,-106.1412243,Quebec,1125,State,52.4760892,-71.8258668
2005-05-08,Canada,1524,Nation,61.0666922,-107.9917071,Alberta,1414.0,State,55.001251,-115.002136,British Columbia,1329,State,55.001251,-125.002441,Manitoba,1303.0,State,55.001251,-97.001038,New Brunswick,3157.0,State,46.500283,-66.750183,Newfoundland and Labrador,1648.0,State,53.8217327,-61.2295532,Nova Scotia,1367.0,State,45.1960403,-63.1653789,Ontario,1580,State,50.000678,-86.000977,Saskatchewan,1975.0,State,55.5321257,-106.1412243,Quebec,1302,State,52.4760892,-71.8258668
2005-05-15,Canada,1262,Nation,61.0666922,-107.9917071,Alberta,1280.0,State,55.001251,-115.002136,British Columbia,1167,State,55.001251,-125.002441,Manitoba,1261.0,State,55.001251,-97.001038,New Brunswick,2546.0,State,46.500283,-66.750183,Newfoundland and Labrador,1608.0,State,53.8217327,-61.2295532,Nova Scotia,1305.0,State,45.1960403,-63.1653789,Ontario,1270,State,50.000678,-86.000977,Saskatchewan,1725.0,State,55.5321257,-106.1412243,Quebec,1066,State,52.4760892,-71.8258668
2005-05-22,Canada,1182,Nation,61.0666922,-107.9917071,Alberta,1351.0,State,55.001251,-115.002136,British Columbia,1377,State,55.001251,-125.002441,Manitoba,1178.0,State,55.001251,-97.001038,New Brunswick,1878.0,State,46.500283,-66.750183,Newfoundland and Labrador,1563.0,State,53.8217327,-61.2295532,Nova Scotia,1331.0,State,45.1960403,-63.1653789,Ontario,1020,State,50.000678,-86.000977,Saskatchewan,1594.0,State,55.5321257,-106.1412243,Quebec,1080,State,52.4760892,-71.8258668
2005-05-29,Canada,1110,Nation,61.0666922,-107.9917071,Alberta,1100.0,State,55.001251,-115.002136,British Columbia,1077,State,55.001251,-125.002441,Manitoba,1247.0,State,55.001251,-97.001038,New Brunswick,1566.0,State,46.500283,-66.750183,Newfoundland and Labrador,1453.0,State,53.8217327,-61.2295532,Nova Scotia,1459.0,State,45.1960403,-63.1653789,Ontario,1048,State,50.000678,-86.000977,Saskatchewan,1589.0,State,55.5321257,-106.1412243,Quebec,827,State,52.4760892,-71.8258668
2005-06-05,Canada,878,Nation,61.0666922,-107.9917071,Alberta,1083.0,State,55.001251,-115.002136,British Columbia,1056,State,55.001251,-125.002441,Manitoba,991.0,State,55.001251,-97.001038,New Brunswick,1373.0,State,46.500283,-66.750183,Newfoundland and Labrador,1437.0,State,53.8217327,-61.2295532,Nova Scotia,1372.0,State,45.1960403,-63.1653789,Ontario,797,State,50.000678,-86.000977,Saskatchewan,1208.0,State,55.5321257,-106.1412243,Quebec,595,State,52.4760892,-71.8258668
2005-06-12,Canada,777,Nation,61.0666922,-107.9917071,Alberta,924.0,State,55.001251,-115.002136,British Columbia,897,State,55.001251,-125.002441,Manitoba,968.0,State,55.001251,-97.001038,New Brunswick,1378.0,State,46.500283,-66.750183,Newfoundland and Labrador,1726.0,State,53.8217327,-61.2295532,Nova Scotia,1108.0,State,45.1960403,-63.1653789,Ontario,591,State,50.000678,-86.000977,Saskatchewan,1220.0,State,55.5321257,-106.1412243,Quebec,590,State,52.4760892,-71.8258668
2005-06-19,Canada,944,Nation,61.0666922,-107.9917071,Alberta,1042.0,State,55.001251,-115.002136,British Columbia,1215,State,55.001251,-125.002441,Manitoba,1160.0,State,55.001251,-97.001038,New Brunswick,1546.0,State,46.500283,-66.750183,Newfoundland and Labrador,1525.0,State,53.8217327,-61.2295532,Nova Scotia,1153.0,State,45.1960403,-63.1653789,Ontario,828,State,50.000678,-86.000977,Saskatchewan,1072.0,State,55.5321257,-106.1412243,Quebec,566,State,52.4760892,-71.8258668
2005-06-26,Canada,748,Nation,61.0666922,-107.9917071,Alberta,998.0,State,55.001251,-115.002136,British Columbia,797,State,55.001251,-125.002441,Manitoba,1095.0,State,55.001251,-97.001038,New Brunswick,1430.0,State,46.500283,-66.750183,Newfoundland and Labrador,1507.0,State,53.8217327,-61.2295532,Nova Scotia,1135.0,State,45.1960403,-63.1653789,Ontario,703,State,50.000678,-86.000977,Saskatchewan,902.0,State,55.5321257,-106.1412243,Quebec,566,State,52.4760892,-71.8258668
2005-07-03,Canada,892,Nation,61.0666922,-107.9917071,Alberta,838.0,State,55.001251,-115.002136,British Columbia,912,State,55.001251,-125.002441,Manitoba,1271.0,State,55.001251,-97.001038,New Brunswick,1192.0,State,46.500283,-66.750183,Newfoundland and Labrador,1629.0,State,53.8217327,-61.2295532,Nova Scotia,930.0,State,45.1960403,-63.1653789,Ontario,821,State,50.000678,-86.000977,Saskatchewan,855.0,State,55.5321257,-106.1412243,Quebec,899,State,52.4760892,-71.8258668
2005-07-10,Canada,812,Nation,61.0666922,-107.9917071,Alberta,1187.0,State,55.001251,-115.002136,British Columbia,796,State,55.001251,-125.002441,Manitoba,1127.0,State,55.001251,-97.001038,New Brunswick,1021.0,State,46.500283,-66.750183,Newfoundland and Labrador,1368.0,State,53.8217327,-61.2295532,Nova Scotia,1052.0,State,45.1960403,-63.1653789,Ontario,785,State,50.000678,-86.000977,Saskatchewan,975.0,State,55.5321257,-106.1412243,Quebec,444,State,52.4760892,-71.8258668
